model_a,model_b,align_mode,n_tokens,n_bootstrap,n_pairs,hidden_dim_a,hidden_dim_b,vocab_size_a,vocab_size_b,actual_tied_a,actual_tied_b,gcorr_E_cos_mean,gcorr_E_cos_std,gcorr_E_cos_se,gcorr_E_cos_ci95_low,gcorr_E_cos_ci95_high,gcorr_E_cos_median,gcorr_E_euc_mean,gcorr_E_euc_std,gcorr_E_euc_se,gcorr_E_euc_ci95_low,gcorr_E_euc_ci95_high,gcorr_E_euc_median,gcorr_E_euc2_mean,gcorr_E_euc2_std,gcorr_E_euc2_se,gcorr_E_euc2_ci95_low,gcorr_E_euc2_ci95_high,gcorr_E_euc2_median,gcorr_U_cos_mean,gcorr_U_cos_std,gcorr_U_cos_se,gcorr_U_cos_ci95_low,gcorr_U_cos_ci95_high,gcorr_U_cos_median,gcorr_U_euc_mean,gcorr_U_euc_std,gcorr_U_euc_se,gcorr_U_euc_ci95_low,gcorr_U_euc_ci95_high,gcorr_U_euc_median,gcorr_U_euc2_mean,gcorr_U_euc2_std,gcorr_U_euc2_se,gcorr_U_euc2_ci95_low,gcorr_U_euc2_ci95_high,gcorr_U_euc2_median
DeepSeek-V3.1,DeepSeek-V3.2,id,20000,100,5000000,7168,7168,129280,129280,False,False,0.9999252261610674,2.8819997644232915e-07,2.8819997644232916e-08,0.9999246510736216,0.9999256997819747,0.9999252429205205,0.9999829991820461,3.1267538181759886e-07,3.126753818175989e-08,0.999982318282029,0.999983541583032,0.9999830343802554,0.9999815954939478,3.158340111621345e-07,3.158340111621345e-08,0.9999809299340319,0.9999821872597622,0.9999816077621106,0.9999504804483772,5.552871711246368e-07,5.552871711246368e-08,0.9999494148668382,0.9999513273708786,0.9999505623036724,0.9999875933195145,2.545484262808878e-07,2.545484262808878e-08,0.999987110751226,0.9999881567395581,0.9999875915862108,0.9999866650119899,2.8837943540274734e-07,2.8837943540274733e-08,0.9999860937204622,0.9999872588382783,0.9999866619928015
DeepSeek-V3.1,DeepSeek-V3.2-Speciale,id,20000,100,5000000,7168,7168,129280,129280,False,False,0.9999244265735165,2.8708308953773975e-07,2.8708308953773975e-08,0.9999238650428003,0.9999249132746706,0.9999244435290815,0.9999830162241993,3.1290262059944985e-07,3.1290262059944987e-08,0.9999823570843811,0.9999835776949397,0.9999830362419251,0.9999816126387294,3.1608948315884234e-07,3.1608948315884234e-08,0.9999809711099904,0.9999822233154414,0.999981603124898,0.9999460416833705,5.8943205343283e-07,5.8943205343282995e-08,0.9999449813866638,0.9999470005289358,0.9999460304338346,0.9999868853045366,2.5884916255642414e-07,2.5884916255642414e-08,0.9999864108076679,0.9999874639796386,0.9999869046018597,0.9999859147572374,2.919062575656725e-07,2.9190625756567247e-08,0.9999853295015622,0.9999865330994303,0.9999859287426283
DeepSeek-V3.2,DeepSeek-V3.2-Speciale,id,20000,100,5000000,7168,7168,129280,129280,False,False,0.9999975431835487,1.3722966111585774e-08,1.3722966111585774e-09,0.9999975153081392,0.9999975691151971,0.9999975436043562,0.9999998361117903,2.6338347686418626e-09,2.633834768641863e-10,0.999999830786636,0.9999998407220743,0.9999998361512566,0.9999998177985095,2.7174191960792157e-09,2.7174191960792157e-10,0.9999998122228497,0.9999998227073429,0.9999998178421674,0.9999930651091293,9.825826753686478e-08,9.825826753686478e-09,0.9999928850117609,0.9999932317320022,0.9999930650121046,0.9999991632336678,1.6798716379798455e-08,1.6798716379798456e-09,0.9999991340434934,0.9999991985139705,0.9999991614737715,0.9999991246444954,1.777257966492719e-08,1.777257966492719e-09,0.99999909568363,0.9999991613367704,0.9999991225973768
DeepSeek-V4-Flash,DeepSeek-V4-Pro,id,20000,100,5000000,4096,7168,129280,129280,False,False,0.7833556726411502,0.0010808994223844423,0.00010808994223844422,0.7809390380607208,0.7854670714821057,0.7835027097904039,0.9639831425758564,0.0003544220337816372,3.544220337816372e-05,0.9634401224659781,0.9647184727783652,0.9639703975938521,0.958288197688742,0.000712698860553128,7.12698860553128e-05,0.9572955491545903,0.9601648160221251,0.9581655734192618,0.834433069542495,0.0014539675270222666,0.00014539675270222667,0.831397270704719,0.8369519761739633,0.83437272616227,0.9407717688806109,0.0011170204264167375,0.00011170204264167374,0.9389692505010091,0.9431998433484192,0.9407743105103947,0.9361828800144781,0.0017186950113828184,0.00017186950113828184,0.9332993257278044,0.9392187452015835,0.936183146518573
DeepSeek-R1,DeepSeek-R1-0528,id,20000,100,5000000,7168,7168,129280,129280,False,False,0.9999953388336736,3.679804120025803e-08,3.679804120025803e-09,0.9999952669654428,0.9999953969043219,0.9999953402921411,0.9999997821667617,3.941337229983447e-09,3.9413372299834473e-10,0.9999997742458937,0.9999997894867168,0.9999997823542244,0.9999997562838245,4.073173421413886e-09,4.0731734214138856e-10,0.9999997483225816,0.9999997636466439,0.9999997566284411,0.9999883484737281,1.9359696252636248e-07,1.9359696252636247e-08,0.999987965707148,0.9999886917070502,0.9999883370245195,0.9999986520693249,3.567460706433702e-08,3.567460706433702e-09,0.999998584383991,0.9999987152363241,0.99999865362608,0.9999986245272073,3.547192583798969e-08,3.5471925837989688e-09,0.999998554696556,0.9999986908227556,0.9999986252413137
DeepSeek-R1-Distill-Qwen-1.5B,DeepSeek-R1-Distill-Qwen-7B,string,20000,100,5000000,1536,3584,151936,152064,False,False,0.2234830840810876,0.0032636254646193235,0.00032636254646193236,0.217251764750284,0.2300321790298004,0.2237644780651843,0.8973637150899856,0.0015039437469819572,0.0001503943746981957,0.8944859097592673,0.8999580348042121,0.8974195371847448,0.8707714283880753,0.0016993597712200378,0.00016993597712200377,0.8677911416107869,0.8738581958478119,0.8706918719747135,0.9526102856219828,0.0003743373149284139,3.743373149284139e-05,0.9519314071991868,0.9533616209011818,0.9525968561860211,0.9295218950794057,0.0011062758325072629,0.00011062758325072629,0.9277165171994883,0.9319180588486107,0.9293735377355334,0.907503215510906,0.0013071232928775001,0.00013071232928775,0.905267535786084,0.9100668334829357,0.9073499436869314
DeepSeek-R1-Distill-Qwen-1.5B,DeepSeek-R1-Distill-Qwen-14B,string,20000,100,5000000,1536,5120,151936,152064,False,False,0.1535247130839928,0.002865958546391909,0.0002865958546391909,0.14715596064396064,0.15835212474007615,0.15391781147786074,0.8181072028929113,0.0024289832434581677,0.00024289832434581677,0.8141464528246252,0.8229815469624115,0.8180975195794017,0.8035557183993702,0.0024160714909473332,0.00024160714909473332,0.7990348114667473,0.8081982837193674,0.8035332958400342,0.624237489251453,0.002360190274278875,0.0002360190274278875,0.6201003821571531,0.629761321543877,0.6239209609486167,0.5186056548917508,0.00558882408715372,0.000558882408715372,0.509580772332524,0.5318023633542454,0.518494211035212,0.48094367496430473,0.005483915344944919,0.0005483915344944919,0.47319700417463156,0.4933527980564823,0.4803760592357864
DeepSeek-R1-Distill-Qwen-1.5B,DeepSeek-R1-Distill-Qwen-32B,string,20000,100,5000000,1536,5120,151936,152064,False,False,0.16095694424267493,0.002523395784854071,0.0002523395784854071,0.1556620636135895,0.1649778435429272,0.1610862097142528,0.8086894084134844,0.0025053612835314737,0.0002505361283531474,0.8044572170012286,0.8136563694714435,0.8087298817484433,0.7903788203316171,0.002518197301732258,0.0002518197301732258,0.7857020423346224,0.7953467815272959,0.7904018826542092,0.6610462945294845,0.0021688332211149647,0.00021688332211149646,0.6572385189278108,0.6654150531832628,0.6607304780935064,0.5376877062066725,0.005548092815922953,0.0005548092815922952,0.5279344284911659,0.5506474641889946,0.53783955244966,0.4984422395108327,0.005313575546643586,0.0005313575546643586,0.4894480589458654,0.5107922776798703,0.4985424742812043
DeepSeek-R1-Distill-Qwen-7B,DeepSeek-R1-Distill-Qwen-14B,id,20000,100,5000000,3584,5120,152064,152064,False,False,0.25295461351230586,0.0011958402651252086,0.00011958402651252086,0.2506995007583282,0.2551575452186384,0.25306376959014676,0.8672282096535971,0.001828462608342157,0.00018284626083421568,0.8638727358244231,0.8705369786093758,0.8672441358355152,0.8738414703301258,0.0016176120198606455,0.00016176120198606455,0.8708505173716298,0.8767996982365571,0.8737526277961298,0.673608919494189,0.0025667098009116885,0.00025667098009116883,0.6688326537359537,0.6783461345123948,0.6735321719567336,0.6379620799821802,0.005354691187827959,0.0005354691187827959,0.6275486084635528,0.6488988336036999,0.6379483252846168,0.6202577977192819,0.005084493500133111,0.0005084493500133111,0.6101333563363621,0.631105103122162,0.6202895453534877
DeepSeek-R1-Distill-Qwen-7B,DeepSeek-R1-Distill-Qwen-32B,id,20000,100,5000000,3584,5120,152064,152064,False,False,0.26374371607090513,0.0012106916578002091,0.00012106916578002091,0.26147299092106835,0.265998547289238,0.2636764601729828,0.8716410200107514,0.0018439011377199897,0.00018439011377199897,0.868109365017702,0.8750125256745472,0.8716535514218116,0.877888458207904,0.001648477982698116,0.0001648477982698116,0.8748725637184803,0.8809801941706423,0.87776072887255,0.717560500083395,0.0026197929578647802,0.000261979295786478,0.7126720584458135,0.722557393577549,0.717372779909319,0.6533503177711242,0.005093679453784327,0.0005093679453784327,0.6439002838202577,0.6641911579765468,0.6532036217073701,0.6335764216034319,0.004769014497171852,0.00047690144971718516,0.6241991637427481,0.6440521663700397,0.63347066708241
DeepSeek-R1-Distill-Qwen-14B,DeepSeek-R1-Distill-Qwen-32B,id,20000,100,5000000,5120,5120,152064,152064,False,False,0.5009706340495865,0.0011293946144515247,0.00011293946144515247,0.499170425531715,0.5030386529498216,0.5009434145181102,0.9930249901685699,7.948492938365116e-05,7.948492938365117e-06,0.9928849391397969,0.9931700582573927,0.993022159066693,0.991319627277203,8.181891203293638e-05,8.181891203293637e-06,0.99116477152735,0.9914653088373089,0.9913183507767134,0.9031371326998426,0.00281146926076393,0.000281146926076393,0.8980473285019135,0.9080850501943152,0.9033271548720747,0.9790736192211967,0.00048218499814541444,4.8218499814541444e-05,0.9780544891402267,0.979843139935065,0.9791046608626063,0.9766254617732266,0.000517978943034838,5.1797894303483805e-05,0.9755518232447115,0.9775055161147931,0.976682043033875
DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-70B,id,20000,100,5000000,4096,8192,128256,128256,False,False,0.404510865540978,0.0011724179553970313,0.00011724179553970312,0.40247876912673275,0.4066943445770877,0.40451959196655857,0.8777086544261478,0.002256528776938839,0.0002256528776938839,0.8736246615235528,0.8819655732933112,0.8777085610341173,0.8740224712512152,0.0020353563171710033,0.00020353563171710034,0.870102575131249,0.8777333356989873,0.8739110143779842,0.8430319397814189,0.0014586287580488732,0.00014586287580488732,0.8402669593419958,0.8457434606024152,0.8431641043875593,0.8881771298817587,0.0019093904794608278,0.00019093904794608278,0.8844978933008114,0.8918322942776185,0.8879439190625465,0.8824117331312697,0.0020045514813655657,0.00020045514813655656,0.8788592918083944,0.8861581560095919,0.8821514342189674
