model_a,model_b,bootstrap,align_mode,n_tokens,n_pairs,hidden_dim_a,hidden_dim_b,vocab_size_a,vocab_size_b,actual_tied_a,actual_tied_b,gcorr_E_cos,gcorr_E_euc,gcorr_E_euc2,gcorr_U_cos,gcorr_U_euc,gcorr_U_euc2
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,42,id,20000,5000000,1024,896,151936,151936,True,True,0.7851226960944163,0.8795812375701122,0.8604850909691557,0.784746944520485,0.8794029825716349,0.8602407601408771
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,43,id,20000,5000000,1024,896,151936,151936,True,True,0.7878078467603365,0.87843670895864,0.8584951680859874,0.7874307352275361,0.8781284193601572,0.8584240313141701
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,44,id,20000,5000000,1024,896,151936,151936,True,True,0.7900211481082079,0.8822437744056904,0.8631868305002846,0.7898263757833487,0.8822546098123664,0.8632874696201551
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,45,id,20000,5000000,1024,896,151936,151936,True,True,0.7863798673197482,0.8801669878892401,0.8613208193237529,0.7862589400613167,0.8801273921571554,0.8613524093820195
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,46,id,20000,5000000,1024,896,151936,151936,True,True,0.7884311195414588,0.8786569241839767,0.8594374539161315,0.7887808176045413,0.878319267074492,0.8589451473842237
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,47,id,20000,5000000,1024,896,151936,151936,True,True,0.7812315293419864,0.8766719181822822,0.8578556162156473,0.7815967496901934,0.8764382984525512,0.8575330604122139
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,48,id,20000,5000000,1024,896,151936,151936,True,True,0.7789257857905223,0.8752253611394175,0.8561783171178595,0.7788116799197569,0.875214837680107,0.8561237571055148
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,49,id,20000,5000000,1024,896,151936,151936,True,True,0.784631719141682,0.8776224734837941,0.8583365285298469,0.7853444591037224,0.8779639895843712,0.8585068249341328
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,50,id,20000,5000000,1024,896,151936,151936,True,True,0.7805873331817025,0.874988004562051,0.8562452658065183,0.7802554509729923,0.8749269692481788,0.8563155236130313
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,51,id,20000,5000000,1024,896,151936,151936,True,True,0.7835891798451471,0.8772055062145444,0.8589456242795207,0.7831332257290278,0.877091611080561,0.8589616325207055
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,52,id,20000,5000000,1024,896,151936,151936,True,True,0.7827145730100707,0.8724515868598468,0.8529763812681174,0.7820031322290507,0.8721739891023891,0.8527683909438791
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,53,id,20000,5000000,1024,896,151936,151936,True,True,0.7814654131639855,0.876133737482276,0.8565905828573614,0.781018280797126,0.876158506658576,0.856745227910975
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,54,id,20000,5000000,1024,896,151936,151936,True,True,0.7852170749260863,0.8767449274601565,0.8576993078773268,0.7855553697585043,0.8769171081608675,0.8578516667487867
