model_a,model_b,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy,mean_shift_over_raw_delta,centered_delta_over_raw_delta,w_rank_update_gain_over_raw,rank_affine_update_gain_over_raw,full_affine_update_gain_over_raw,rank_affine_gain_over_w_gain_raw,affine_wins_centered,affine_wins_raw
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,60,2172,0.6060267857142857,15578624,15572480,0.9996056134354356,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9912830965452231,0.9911114238421154,0.28180703300561183,0.26766277539893685,0.9498087132325285,0.9962780327294527,0.28180703300561183,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4178686272830576,0.4064039980329356,0.40721451074275494,0.9725640344797742,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,61,2209,0.6163504464285714,15838208,15837696,0.9999676731104933,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9912920290949587,0.9911123807617921,0.28254299325006615,0.2677416168115316,0.9476137197094301,0.9965714914194793,0.28254299325006615,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.41846515992408617,0.4064679029468653,0.40721451074275494,0.9713303325433418,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,62,2245,0.6263950892857143,16097792,16095744,0.9998727775834102,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9913008894243414,0.9911132607421723,0.2832730031992304,0.26781411913113246,0.9454276126086557,0.9968413551247803,0.2832730031992304,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4190568695527427,0.40652666970841,0.40721451074275494,0.9700990468007216,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,63,2281,0.6364397321428571,16357376,16353792,0.9997808939526731,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9913095332978366,0.9911140914814028,0.283985179166772,0.26788256443121733,0.9432976932711747,0.997096118039857,0.283985179166772,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4196341238460227,0.4065821480524283,0.40721451074275494,0.9688967720880974,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,64,2317,0.646484375,16616960,16611840,0.9996918810660915,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9913180376547409,0.9911148735949981,0.284685860245685,0.26794700342453015,0.9412023596580837,0.9973359689245872,0.284685860245685,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4202020609563113,0.40663437908413924,0.40721451074275494,0.9677115294453953,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,65,2353,0.6565290178571429,16876544,16869888,0.9996056064559189,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9913264915394667,0.9911156097501868,0.285382382879594,0.2680076558662947,0.9391177309615854,0.9975617257384413,0.285382382879594,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.42076662743863535,0.406683540926159,0.40721451074275494,0.9665299346618685,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,66,2390,0.6668526785714286,17136128,17135104,0.9999402432101347,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.991334914238131,0.9911163202589434,0.2860763360678096,0.26806619527706127,0.937044283220688,0.9977796175573868,0.2860763360678096,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.42132911125652606,0.40673099005071695,0.40721451074275494,0.9653522132323749,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,67,2426,0.6768973214285714,17395712,17393152,0.9998528372969154,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9913431789547732,0.9911169669593767,0.28675727298507786,0.26811947746670506,0.9350049771210418,0.997977941269,0.28675727298507786,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4218810447348528,0.4067741779342304,0.40721451074275494,0.9641916436181273,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,68,2462,0.6869419642857143,17655296,17651200,0.9997680016239886,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9913513488822021,0.9911175746772332,0.28743040013977783,0.26816954784923197,0.9329895088300358,0.9981643101883522,0.28743040013977783,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.42242664800944124,0.40681476248720205,0.40721451074275494,0.9630423752956744,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,69,2498,0.6969866071428571,17914880,17909248,0.9996856244641326,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9913592635763382,0.9911181423866554,0.28808249840998645,0.2682163219034021,0.9310399742565698,0.9983384097156471,0.28808249840998645,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.42295520631985123,0.4068526752009335,0.40721451074275494,0.9619285189582452,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,70,2535,0.7073102678571429,18174464,18174464,1.0,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9913671503671561,0.9911186862961887,0.2887322977024693,0.26826113506480614,0.9290998520063103,0.9985052105276669,0.2887322977024693,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4234819011936629,0.4068889985128605,0.40721451074275494,0.9608179177574478,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,71,2571,0.7173549107142857,18434048,18432512,0.9999166759248972,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9913749657583067,0.9911191776818289,0.2893762143166539,0.26830162073872643,0.9271723364420467,0.998655903830114,0.2893762143166539,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.42400382786206126,0.40692181417942597,0.40721451074275494,0.9597125955943198,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,72,2607,0.7273995535714286,18693632,18690560,0.9998356659636822,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9913827327289936,0.9911196341883214,0.2900161415283144,0.26833923269048954,0.9252561987633073,0.9987959007394857,0.2900161415283144,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.424522520919892,0.4069523005502437,0.40721451074275494,0.958611806196817,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,73,2643,0.7374441964285714,18953216,18948608,0.9997568750337673,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9913903212005126,0.9911200564311804,0.29064136204422936,0.26837402163283947,0.9233855076415405,0.9989253900156595,0.29064136204422936,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4250292934641896,0.40698049873053255,0.40721451074275494,0.9575351746074938,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,74,2679,0.7474888392857143,19212800,19206656,0.9996802131912058,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9913978538653953,0.9911204472828066,0.2912619846046928,0.26840622422524785,0.9215285152627614,0.9990452525380653,0.2912619846046928,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4255323391352906,0.4070066005446483,0.40721451074275494,0.9564645577154306,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,75,2716,0.7578125,19472384,19471872,0.9999737063525452,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9914053627303888,0.9911208167966011,0.2918806462723902,0.268436668775866,0.9196795752101848,0.9991585713847072,0.2918806462723902,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.42603379540458713,0.40703127737783606,0.40721451074275494,0.9553966886389725,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,76,2752,0.7678571428571429,19731968,19729920,0.9998962090350035,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9914128129163455,0.9911211473278188,0.2924944733251643,0.26846390151936733,0.9178426466229933,0.9992599354390882,0.2924944733251643,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4265313329763314,0.407053350880482,0.40721451074275494,0.9543339947385994,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,77,2788,0.7779017857142857,19991552,19987968,0.9998207242739333,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9914201843164627,0.9911214485195181,0.2931018091467128,0.268488716955407,0.916025451146275,0.9993523019392938,0.2931018091467128,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.42702360908003345,0.4070734650343518,0.40721451074275494,0.9532809343055725,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,78,2824,0.7879464285714286,20251136,20246016,0.9997471746770157,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9914274416412497,0.9911217230389279,0.29369974620638245,0.2685113348392088,0.914237544660751,0.9994364888447946,0.29369974620638245,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.42750826701646594,0.40709179796206146,0.40721451074275494,0.9522431011758233,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,79,2860,0.7979910714285714,20510720,20504064,0.9996754867698452,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9914346324904845,0.9911219735532772,0.29429220628970554,0.26853197492599656,0.9124671642226562,0.999513314115061,0.29429220628970554,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4279884855892378,0.407108527786227,0.40721451074275494,0.9512137393737029,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,80,2897,0.8083147321428571,20770304,20769280,0.9999506988438879,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9914416977747874,0.9911222060125383,0.29487432097326277,0.2685511274389618,0.910730804067921,0.9995846024289118,0.29487432097326277,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4284603186973174,0.4071240518572996,0.40721451074275494,0.9502024670455175,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,81,2933,0.818359375,21029888,21027328,0.9998782684910162,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.991448721204113,0.9911224099529669,0.29545298719023133,0.2685679302614573,0.909003942777997,0.9996471448684243,0.29545298719023133,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.42892935665049947,0.40713767138655477,0.40721451074275494,0.9491951648306016,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,82,2969,0.8284040178571429,21289472,21285376,0.9998076044347178,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.991455670771714,0.9911225911193636,0.2960255678779259,0.26858285671242665,0.9072961455247812,0.999702703192458,0.2960255678779259,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.42939346197739203,0.4071497700227039,0.40721451074275494,0.9481974135044952,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,83,3005,0.8384486607142857,21549056,21543424,0.9997386428435658,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9914626145945142,0.9911227515634432,0.2965976752466769,0.26859607583434975,0.9055906308468583,0.9997519066006058,0.2965976752466769,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4298571836555731,0.40716048478314415,0.40721451074275494,0.9471994426627638,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,84,3042,0.8487723214285714,21808640,21808640,1.0,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9914695157416513,0.991122896824835,0.2971662665318474,0.268608044041922,0.9038981684454928,0.9997964539317676,0.2971662665318474,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.43031805537189805,0.4071701856148471,0.40721451074275494,0.946207533083766,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,85,3078,0.8588169642857143,22068224,22066688,0.9999303976613614,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9914763475408359,0.9911230205432238,0.2977291441811995,0.26861823730345596,0.9022235228002184,0.9998343946672062,0.2977291441811995,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.43077429590020666,0.40717844776388207,0.40721451074275494,0.9452245680373863,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,86,3114,0.8688616071428571,22327808,22324736,0.9998624137219382,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9914831132748112,0.9911231272323815,0.29828657866270086,0.26862702751240736,0.9005669270026655,0.9998671130460257,0.29828657866270086,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.43122612446833386,0.4071855726685226,0.40721451074275494,0.9442507064490788,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,87,3150,0.87890625,22587392,22582784,0.9997959923837156,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9914898014539757,0.9911232197647087,0.2988376233384646,0.2686346513282479,0.8989318290220482,0.9998954899476556,0.2988376233384646,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.43167277377885716,0.4071917521531243,0.40721451074275494,0.9432880109360933,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,88,3186,0.8889508928571429,22846976,22840832,0.999731080384555,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9914964498298774,0.9911232967040052,0.29938538859011943,0.2686409904212417,0.897308287776966,0.9999190849323811,0.29938538859011943,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4321167649518798,0.4071968903055093,0.40721451074275494,0.9423306923786086,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,89,3223,0.8992745535714286,23106560,23106048,0.9999778417903833,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9915030731748613,0.9911233631795574,0.2999310915235204,0.2686464673975883,0.895693961012779,0.999939470999184,0.2999310915235204,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.43255908451266,0.40720132966916994,0.40721451074275494,0.9413773614948829,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,90,3259,0.9093191964285714,23366144,23364096,0.9999123518197953,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9915096710785846,0.9911234140620788,0.3004746983301713,0.2686506596510882,0.8940874594235757,0.9999550751490826,0.3004746983301713,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4329997050577181,0.4072047277006139,0.40721451074275494,0.940427263446598,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,91,3295,0.9193638392857143,23625728,23622144,0.9998483009708737,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9915162164584147,0.9911234553015418,0.30101397764933857,0.26865405740493287,0.8924969514800974,0.9999677220608955,0.30101397764933857,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.43343681795741484,0.4072074817502923,0.40721451074275494,0.9394852141755535,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,92,3331,0.9294084821428571,23885312,23880192,0.9997856423227798,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9915227154694956,0.9911234875134606,0.3015494366084615,0.26865671137186625,0.8909209527746395,0.9999776004945006,0.3015494366084615,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4338708342639408,0.4072096329234241,0.40721451074275494,0.938550372057741,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,93,3367,0.939453125,24144896,24138240,0.9997243309724755,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.991529120101706,0.9911235125443784,0.3020771196135121,0.26865877369012026,0.8893714758464712,0.9999852767295313,0.3020771196135121,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4342985477702078,0.40721130453566673,0.40721451074275494,0.9376299014269943,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,94,3404,0.9497767857142857,24404480,24403456,0.9999580404909263,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9915355193994586,0.9911235322408383,0.3026043631081151,0.2686603964979266,0.887827239959323,0.9999913170456209,0.3026043631081151,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4347259050312428,0.4072126199026772,0.40721451074275494,0.9367111901772031,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,95,3440,0.9598214285714286,24664064,24661504,0.999896205264469,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9915418715077761,0.9911235449614686,0.30312771862568194,0.26866144456130164,0.8862978475850272,0.9999952180830957,0.30312771862568194,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4351501108921484,0.40721346941053826,0.40721451074275494,0.9357999899751049,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,96,3476,0.9698660714285714,24923648,24919552,0.9998356580866493,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9915481788887158,0.9911235531683269,0.30364738901718835,0.268662120731221,0.8847832401944777,0.9999977348814664,0.30364738901718835,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.43557132977380075,0.407214017480126,0.40721451074275494,0.9348962836732133,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,97,3512,0.9799107142857143,25183232,25177600,0.9997763591265807,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9915544579559944,0.9911235578872704,0.3041647266224731,0.26866250952892456,0.8832796376891735,0.9999991820405295,0.3041647266224731,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4359906578153755,0.40721433262013895,0.40721451074275494,0.9339978399091704,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,98,3549,0.990234375,25442816,25442816,1.0,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9915607124026982,0.9911235601441564,0.30468003571799984,0.2686626954756524,0.8817863462649594,0.9999998741600815,0.30468003571799984,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.436408341648187,0.40721448333927557,0.40721451074275494,0.9331042614844283,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,99,3584,1.0,25702400,25693696,0.9996613545816733,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9915668872428764,0.9911235605544993,0.30518878596530896,0.26866272928414836,0.8803165176412723,1.0,0.30518878596530896,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.43682070920599747,0.40721451074275494,0.40721451074275494,0.9322234549798308,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,100,3584,1.0,25961984,25693696,0.9896661210483759,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9915730029936751,0.9911235605544993,0.3056926677891989,0.26866272928414836,0.8788654671606784,1.0,0.3056926677891989,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.43722913066277636,0.40721451074275494,0.40721451074275494,0.9313526528424042,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,101,3584,1.0,26221568,25693696,0.9798687858788613,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9915790867377264,0.9911235605544993,0.3061939125504034,0.26866272928414836,0.8774267491027375,1.0,0.3061939125504034,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.437635414648163,0.40721451074275494,0.40721451074275494,0.9304880206510139,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,102,3584,1.0,26481152,25693696,0.9702635293207788,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9915851187785705,0.9911235605544993,0.3066908974411161,0.26866272928414836,0.8760049011096944,1.0,0.3066908974411161,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.43803824579514694,0.40721451074275494,0.40721451074275494,0.9296323201266607,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,103,3584,1.0,26740736,25693696,0.9608447576012866,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9915911393298129,0.9911235605544993,0.3071869356939417,0.26866272928414836,0.8745903489587982,1.0,0.3071869356939417,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.43844030964470804,0.40721451074275494,0.40721451074275494,0.9287798174231355,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,104,3584,1.0,27000320,25693696,0.9516070920640941,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9915970675538995,0.9911235605544993,0.3076753670351748,0.26866272928414836,0.8732019461715103,1.0,0.3076753670351748,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4388362077114072,0.40721451074275494,0.40721451074275494,0.9279419145162067,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,105,3584,1.0,27259904,25693696,0.9425453589271627,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9916029576160952,0.9911235605544993,0.3081606541862829,0.26866272928414836,0.8718268397812458,1.0,0.3081606541862829,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4392295572545234,0.40721451074275494,0.40721451074275494,0.9271109013885956,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,106,3584,1.0,27519488,25693696,0.9336545796200859,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9916088427541758,0.9911235605544993,0.30864553563543945,0.26866272928414836,0.8704572017574319,1.0,0.30864553563543945,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4396225779558869,0.40721451074275494,0.40721451074275494,0.9262820682144677,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,107,3584,1.0,27779072,25693696,0.9249299616632262,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9916146716752772,0.9911235605544993,0.30912578532064855,0.26866272928414836,0.8691048823554823,1.0,0.30912578532064855,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4400118443805744,0.40721451074275494,0.40721451074275494,0.9254626118440293,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,108,3584,1.0,28038656,25693696,0.9163668900535032,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9916204940308919,0.9911235605544993,0.3096054940699222,0.26866272928414836,0.8677582744170321,1.0,0.3096054940699222,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4404006723495918,0.40721451074275494,0.40721451074275494,0.9246455246542096,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,109,3584,1.0,28298240,25693696,0.9079609191242989,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9916262696074144,0.9911235605544993,0.3100813486506556,0.26866272928414836,0.8664266020941157,1.0,0.3100813486506556,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.44078637632195905,0.40721451074275494,0.40721451074275494,0.9238364264809252,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,110,3584,1.0,28557824,25693696,0.8997077648493107,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9916320242564481,0.9911235605544993,0.3105554789980947,0.26866272928414836,0.865103813820643,1.0,0.3105554789980947,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.44117068271687765,0.40721451074275494,0.40721451074275494,0.9230316670976204,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,111,3584,1.0,28817408,25693696,0.8916032975623623,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9916377510021638,0.9911235605544993,0.31102731036780806,0.26866272928414836,0.8637914431579623,1.0,0.31102731036780806,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4415531256751979,0.40721451074275494,0.40721451074275494,0.9222322005309457,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,112,3584,1.0,29076992,25693696,0.8836435350671762,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9916434715927357,0.9911235605544993,0.31149863461008187,0.26866272928414836,0.8624844523650856,1.0,0.31149863461008187,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4419351575813274,0.40721451074275494,0.40721451074275494,0.9214349746949405,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,113,3584,1.0,29336576,25693696,0.8758246361129534,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9916491458145583,0.9911235605544993,0.3119661384923115,0.26866272928414836,0.8611919568660804,1.0,0.3119661384923115,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.44231409289428614,0.40721451074275494,0.40721451074275494,0.9206455712910778,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,114,3584,1.0,29596160,25693696,0.8681428942133034,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9916548007502638,0.9911235605544993,0.3124320533752306,0.26866272928414836,0.8599077027525235,1.0,0.3124320533752306,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4426917402437137,0.40721451074275494,0.40721451074275494,0.9198601955360007,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,115,3584,1.0,29855744,25693696,0.8605947317876251,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9916604220378504,0.9911235605544993,0.31289519596148047,0.26866272928414836,0.8586348807899965,1.0,0.31289519596148047,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4430671405078317,0.40721451074275494,0.40721451074275494,0.9190808198414727,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,116,3584,1.0,30115328,25693696,0.8531766946054846,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.991666005163546,0.9911235605544993,0.31335519435760545,0.26866272928414836,0.857374424045917,1.0,0.31335519435760545,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4434399922483666,0.40721451074275494,0.40721451074275494,0.9183080413610459,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,117,3584,1.0,30374912,25693696,0.8458854465158615,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9916715443825497,0.9911235605544993,0.31381157524466197,0.26866272928414836,0.8561275315440054,1.0,0.31381157524466197,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4438099118166072,0.40721451074275494,0.40721451074275494,0.9175426233180336,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,118,3584,1.0,30634496,25693696,0.8387177644443702,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9916770630844076,0.9911235605544993,0.3142662657069201,0.26866272928414836,0.8548888589101672,1.0,0.3142662657069201,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.44417846121087845,0.40721451074275494,0.40721451074275494,0.9167813081990608,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,119,3584,1.0,30894080,25693696,0.8316705336426914,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9916825674242635,0.9911235605544993,0.3147197728718194,0.26866272928414836,0.8536569750054142,1.0,0.3147197728718194,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4445460514833711,0.40721451074275494,0.40721451074275494,0.9160232317528241,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,120,3584,1.0,31153664,25693696,0.8247407431755058,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9916880422194296,0.9911235605544993,0.3151708458250091,0.26866272928414836,0.8524352199546933,1.0,0.3151708458250091,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.44491166870534793,0.40721451074275494,0.40721451074275494,0.9152704668945001,0,0
