model_a,model_b,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy
Llama-3.2-1B,Llama-3.2-1B-Instruct,2048,128256,126,2048,1.0,16420352,8390656,0.5109912381902654,0.9582858963221983,0.9753091795753769,0.9753091845405636,0.9760713644379592,0.9753091795753768,0.4263658222920297,0.4080941876317367,0.95714563948379,1.0,0.4263658222920297,0.4080941876317367,0.04171410367780169
Llama-3.2-1B,Llama-3.2-1B-Instruct,2048,128256,127,2048,1.0,16550656,8390656,0.5069681830134105,0.9582858963221983,0.9753091795753769,0.9753091845405636,0.9761128752911634,0.9753091795753768,0.427360949827906,0.4080941876317367,0.954916886524312,1.0,0.427360949827906,0.4080941876317367,0.04171410367780169
Llama-3.2-1B,Llama-3.2-1B-Instruct,2048,128256,128,2048,1.0,16680960,8390656,0.5030079803560467,0.9582858963221983,0.9753091795753769,0.9753091845405636,0.9761541919503947,0.9753091795753768,0.42835142200850046,0.4080941876317367,0.9527088429360654,1.0,0.42835142200850046,0.4080941876317367,0.04171410367780169
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,1,16,0.00390625,136448,135168,0.9906191369606003,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9983735325495434,0.9983644939778197,0.007410005182688876,0.0018940043196226813,0.2556009439841447,0.0392160452439786,0.007410005182688876,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,2,32,0.0078125,268800,266240,0.9904761904761905,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9983796680836861,0.9983660400528115,0.011154359120484682,0.002837532926757617,0.254387804454544,0.058752146700052944,0.011154359120484682,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,3,48,0.01171875,401152,397312,0.990427568602425,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9983832805164732,0.9983673932943822,0.013358931145876754,0.003663380405797165,0.2742270594700887,0.07585161778736943,0.013358931145876754,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,4,64,0.015625,533504,528384,0.9904030710172744,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.99838642600656,0.9983686350163071,0.01527854041199737,0.0044211703995244225,0.2893712540795277,0.0915419339981385,0.01527854041199737,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,5,80,0.01953125,665856,659456,0.9903883121876201,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9983892027686162,0.9983698056107003,0.016973124729803835,0.005135553144946361,0.30256969336521894,0.10633348741527406,0.016973124729803835,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,6,96,0.0234375,798208,790528,0.9903784477228993,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9983918883112907,0.9983709266458505,0.01861204027562991,0.005819691197415917,0.31268421469278995,0.1204988135134312,0.01861204027562991,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,7,113,0.027587890625,930560,929792,0.9991746905089408,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9983944261811643,0.9983720775017693,0.020160835023419418,0.006522028074892817,0.32349989806060303,0.1350409528730372,0.020160835023419418,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,8,129,0.031494140625,1062912,1060864,0.9980732177263969,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9983967627476953,0.9983731293351554,0.021586779674349344,0.007163934124079238,0.3318667365930379,0.14833185005129343,0.021586779674349344,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,9,145,0.035400390625,1195264,1191936,0.997215677875348,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9983990706025926,0.9983741557224074,0.022995202375920922,0.007790311071748305,0.3387798439167385,0.16130121155964994,0.022995202375920922,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,10,161,0.039306640625,1327616,1323008,0.996529116853066,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984011884250215,0.9983751592212419,0.024287653296530237,0.008402719824629189,0.3459667231757467,0.17398135653712798,0.024287653296530237,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,11,177,0.043212890625,1459968,1454080,0.9959670348939155,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984031354055951,0.9983761411997639,0.025475843959034312,0.009001995300964277,0.35335415444684276,0.18638957226825442,0.025475843959034312,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,12,193,0.047119140625,1592320,1585152,0.9954983922829582,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984050617139576,0.9983771030529042,0.02665141891874466,0.009588988789941884,0.35979280574805306,0.1985434850039195,0.02665141891874466,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,13,210,0.05126953125,1724672,1724416,0.9998515659789223,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984069614691146,0.9983781033429856,0.027810789160592188,0.010199439325828933,0.36674397360437044,0.211183084389483,0.027810789160592188,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,14,226,0.05517578125,1857024,1855488,0.9991728701406121,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984088100369217,0.9983790276248257,0.028938921118999792,0.010763504045729202,0.3719386773773831,0.22286224865904908,0.028938921118999792,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,15,242,0.05908203125,1989376,1986560,0.9985844807618067,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984106230009826,0.9983799360589335,0.03004532505424878,0.011317897314495926,0.376694121100728,0.23434116203092792,0.03004532505424878,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,16,258,0.06298828125,2121728,2117632,0.9980694980694981,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984123757436609,0.9983808293757905,0.03111497747519031,0.011863064925579796,0.38126541904260974,0.2456290548199348,0.03111497747519031,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,17,274,0.06689453125,2254080,2248704,0.9976149914821124,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984140965845241,0.9983817079344468,0.03216516106351145,0.012399225997795553,0.38548620892377206,0.25673046396047045,0.03216516106351145,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,18,290,0.07080078125,2386432,2379776,0.9972108989487235,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984158066868978,0.9983825723250656,0.033208791236246794,0.012926740691953644,0.3892565857032562,0.2676528467125269,0.033208791236246794,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,19,306,0.07470703125,2518784,2510848,0.9968492733001322,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984174994888304,0.9983834231832065,0.03424186340816135,0.013445996873542232,0.39267713655844605,0.2784042339714801,0.03424186340816135,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,20,323,0.078857421875,2651136,2650112,0.9996137504828119,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984191545285886,0.9983843127692432,0.03525189032542177,0.013988887663838413,0.3968265966648143,0.2896449843616565,0.03525189032542177,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,21,339,0.082763671875,2783488,2781184,0.9991722615653453,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984207935142639,0.9983851364798888,0.03625211986119534,0.014491576448146677,0.3997442495399729,0.30005333766097775,0.03625211986119534,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,22,355,0.086669921875,2915840,2912256,0.9987708516242317,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984223972469889,0.9983859472275846,0.0372308354554109,0.01498635428766055,0.40252532892013104,0.3102978919838314,0.0372308354554109,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,23,371,0.090576171875,3048192,3043328,0.9984042999916016,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984239763084266,0.9983867458109078,0.03819449481658577,0.01547370853284731,0.4051292891070765,0.32038873809810875,0.03819449481658577,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,24,387,0.094482421875,3180544,3174400,0.9980682549903412,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984255419900863,0.9983875335773283,0.03914998885365257,0.015954461508914018,0.4075214827915722,0.33034290254498033,0.03914998885365257,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,25,403,0.098388671875,3312896,3305472,0.997759060350823,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984270891249467,0.9983883096457288,0.04009416427056465,0.016428075493252068,0.4097373219302349,0.34014925158312936,0.04009416427056465,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,26,420,0.1025390625,3445248,3444736,0.9998513895080993,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984286156907713,0.9983891221102623,0.04102578694985965,0.01692390107330541,0.41251862137316797,0.3504154997532325,0.04102578694985965,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,27,436,0.1064453125,3577600,3575808,0.9994991055456172,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984301315923929,0.9983898752984993,0.04195090154849604,0.01738355190006941,0.41437850578666807,0.3599327365578456,0.04195090154849604,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,28,452,0.1103515625,3709952,3706880,0.999171956941761,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984316333796278,0.9983906185860307,0.04286740251096662,0.01783716058848201,0.4161008025601456,0.36932486870007547,0.04286740251096662,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,29,468,0.1142578125,3842304,3837952,0.9988673462589113,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984331168676844,0.9983913522782555,0.04377273596970643,0.0182849135154661,0.4177237979394398,0.37859575518159627,0.04377273596970643,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,30,484,0.1181640625,3974656,3969024,0.9985830220275667,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984345895182034,0.9983920758386619,0.04467145556629087,0.0187264832621031,0.41920468058878574,0.3877386166751426,0.04467145556629087,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,31,500,0.1220703125,4107008,4100096,0.9983170230006857,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984360457267001,0.9983927895850299,0.045560141032324246,0.01916206376113708,0.42058833284870384,0.39675746862840233,0.045560141032324246,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,32,517,0.126220703125,4239360,4239360,1.0,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984374867147706,0.9983935371564014,0.04643953787549812,0.01961828676368422,0.422447932541443,0.4062037310914133,0.04643953787549812,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,33,533,0.130126953125,4371712,4370432,0.9997072085260877,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984389096100135,0.9983942310765961,0.04730789314529453,0.020041767874373007,0.4236453272780434,0.4149720608278789,0.04730789314529453,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,34,549,0.134033203125,4504064,4501504,0.9994316244174151,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984403231451895,0.9983949166932393,0.048170536214265196,0.020460181547644955,0.42474473310068506,0.4236354674377439,0.048170536214265196,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,35,565,0.137939453125,4636416,4632576,0.9991717740599636,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984417306549257,0.9983955934161683,0.04902950211691946,0.020873167622689613,0.42572668947185877,0.43218649366101614,0.04902950211691946,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,36,581,0.141845703125,4768768,4763648,0.9989263474339704,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984431225810585,0.998396261257764,0.04987895775929241,0.02128073365532818,0.4266475205441436,0.44062529594370947,0.04987895775929241,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,37,597,0.145751953125,4901120,4894720,0.9986941760250718,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984445015813846,0.9983969205853306,0.050720525124334566,0.021683103801589537,0.42750156368524017,0.4489565155175672,0.050720525124334566,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,38,613,0.149658203125,5033472,5025792,0.9984742142203235,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984458774947046,0.9983975712585498,0.05156020857129133,0.022080192428833433,0.4282409447258842,0.45717837932776606,0.05156020857129133,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,39,630,0.15380859375,5165824,5165056,0.9998513305912087,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984472181963445,0.9983982534910418,0.052378403262760755,0.022496540844311238,0.4295003177446134,0.46579902402718737,0.052378403262760755,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,40,646,0.15771484375,5298176,5296128,0.9996134518747584,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.998448554209697,0.9983988875901743,0.05319373681660317,0.02288351474557797,0.43019190068322893,0.473811458773555,0.05319373681660317,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,41,662,0.16162109375,5430528,5427200,0.9993871682458869,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984498668146283,0.9983995127667034,0.05399478483116709,0.023265043418367957,0.4308757501509445,0.48171114809263105,0.05399478483116709,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,42,678,0.16552734375,5562880,5558272,0.9991716520938795,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984511731630069,0.9984001303742894,0.05479201463741891,0.02364195296579885,0.4314853746891274,0.48951519674859295,0.05479201463741891,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,43,694,0.16943359375,5695232,5689344,0.9989661527396952,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984524747570659,0.9984007400662633,0.055586343008330666,0.0240140318248771,0.43201316232079057,0.4972192242530537,0.055586343008330666,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,44,710,0.17333984375,5827584,5820416,0.998769987699877,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984537434340643,0.99840134237501,0.05636058296928379,0.02438160489591423,0.43260029636673686,0.5048299577846076,0.05636058296928379,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,45,727,0.177490234375,5959936,5959680,0.9999570465186204,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984550066468968,0.9984019737090434,0.0571314882944815,0.024766891330446728,0.43350684657096594,0.5128074529212225,0.0571314882944815,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,46,743,0.181396484375,6092288,6090752,0.9997478779729388,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984562541275535,0.9984025599802151,0.05789279268954352,0.02512467709442528,0.433986268880811,0.5202155367162107,0.05789279268954352,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,47,759,0.185302734375,6224640,6221824,0.9995476043594489,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984574921656029,0.9984031391033993,0.058648334511638464,0.025478100630965474,0.4344215542200857,0.5275332990125545,0.058648334511638464,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,48,775,0.189208984375,6356992,6352896,0.9993556701030928,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984587246404381,0.9984037115078054,0.059400481251408406,0.025827423875202173,0.43480159303574323,0.5347661632720663,0.059400481251408406,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,49,791,0.193115234375,6489344,6483968,0.9991715649532525,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984599360014715,0.9984042767848589,0.06013974279742856,0.026172397485035845,0.435193039870382,0.5419089667762901,0.06013974279742856,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,50,807,0.197021484375,6621696,6615040,0.9989948194541096,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984611283782424,0.998404834955195,0.06086741875094498,0.026513034053501826,0.43558663399193687,0.5489619702685824,0.06086741875094498,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,51,823,0.200927734375,6754048,6746112,0.9988250009475799,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984623110647854,0.9984053861219891,0.061589181015070375,0.02684939654577675,0.43594339303208013,0.5559264774657248,0.061589181015070375,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,52,840,0.205078125,6886400,6885376,0.9998513011152417,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984634886916097,0.9984059640978635,0.06230785546693283,0.02720211990955259,0.43657608989590285,0.5632297424314547,0.06230785546693283,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,53,856,0.208984375,7018752,7016448,0.9996717365138418,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984646567767785,0.9984065009769365,0.06302070689925862,0.027529762984164936,0.4368367849026587,0.570013710928651,0.06302070689925862,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,54,872,0.212890625,7151104,7147520,0.9994988186439464,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984658200003254,0.9984070312527876,0.06373059141246064,0.027853376287471636,0.4370487652814364,0.576714241551811,0.06373059141246064,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,55,888,0.216796875,7283456,7278592,0.9993321851604513,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984669660059714,0.9984075550574815,0.06442996829698318,0.02817304041489881,0.43726609153427076,0.5833330030584153,0.06442996829698318,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,56,904,0.220703125,7415808,7409664,0.9991714995857498,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984681047150574,0.998408072395145,0.065124892284213,0.028488757885053517,0.437448061498898,0.5898700475971352,0.065124892284213,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,57,920,0.224609375,7548160,7540736,0.9990164490418857,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984692333129601,0.9984085831708569,0.06581364568413105,0.02880047076997324,0.4376063728212156,0.5963241757485316,0.06581364568413105,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,58,937,0.228759765625,7680512,7680000,0.9999333377774815,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.998470356809874,0.9984091188283337,0.0664992860857155,0.02912736833689404,0.43801024118288695,0.6030927082390312,0.0664992860857155,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,59,953,0.232666015625,7812864,7811072,0.9997706346865887,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984714711613256,0.9984096168598277,0.06717934525404162,0.029431303763193875,0.43810048537832746,0.6093858012935374,0.06717934525404162,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,60,969,0.236572265625,7945216,7942144,0.9996133522361129,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984725799082929,0.998410108667785,0.06785598415397208,0.029731441130038144,0.43815503526666866,0.6156002541517643,0.06785598415397208,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,61,985,0.240478515625,8077568,8073216,0.9994612239723639,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984736835955415,0.9984105942522058,0.0685295352416396,0.030027780437426838,0.4381728306130624,0.621736066813712,0.0685295352416396,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,62,1001,0.244384765625,8209920,8204288,0.9993140006236358,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984747841214976,0.998411073563566,0.06920115707629453,0.03032029146207518,0.43814717474517006,0.6277926134953252,0.06920115707629453,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,63,1017,0.248291015625,8342272,8335360,0.9991714487372265,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984758737191216,0.9984115470393289,0.06986610963943864,0.030609241176332156,0.43811286093212753,0.6337754219557588,0.06986610963943864,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,64,1034,0.25244140625,8474624,8474624,1.0,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984769517858697,0.9984120438616078,0.07052402521444025,0.030912438650761643,0.43832493333679035,0.640053235449582,0.07052402521444025,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,65,1050,0.25634765625,8606976,8605696,0.9998512834240505,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984780188499995,0.9984125054639525,0.07117522618300384,0.031194142332489662,0.4382724721138801,0.645886012182764,0.07117522618300384,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,66,1066,0.26025390625,8739328,8736768,0.9997070712988458,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984790827858531,0.9984129614287968,0.07182451804741138,0.031472405596965486,0.438184709797712,0.6516475538309874,0.07182451804741138,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,67,1082,0.26416015625,8871680,8867840,0.9995671620256817,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984801409273794,0.9984134119542369,0.07247027378749824,0.03174734933732829,0.43807409132218555,0.6573403635304734,0.07247027378749824,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,68,1098,0.26806640625,9004032,8998912,0.9994313658592062,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984811908313866,0.9984138569990032,0.07311100238788129,0.032018948367507405,0.4379497930781317,0.6629639197945092,0.07311100238788129,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,69,1114,0.27197265625,9136384,9129984,0.9992995040488666,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984822395798301,0.9984142963402366,0.07375102577828585,0.03228706668272128,0.43778464559644675,0.6685154065948461,0.07375102577828585,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,70,1130,0.27587890625,9268736,9261056,0.9991714080539137,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984832849853925,0.9984147298665078,0.07438900909696694,0.03255163628057912,0.43758663646329365,0.6739934159173598,0.07438900909696694,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,71,1147,0.280029296875,9401088,9400320,0.9999183073278327,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984843226156612,0.9984151847789635,0.07502224735993562,0.03282925730025311,0.4375936266311455,0.6797416596544087,0.07502224735993562,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,72,1163,0.283935546875,9533440,9531392,0.9997851772287862,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984853489626748,0.9984156073232515,0.0756485997511858,0.03308712488470825,0.4373792111623269,0.6850809013626656,0.0756485997511858,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,73,1179,0.287841796875,9665792,9662464,0.9996556929840824,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.998486367600427,0.9984160246303593,0.07627024738443663,0.0333417963567966,0.43715337894131673,0.6903539664070776,0.07627024738443663,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,74,1195,0.291748046875,9798144,9793536,0.9995297068506035,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984873838527653,0.9984164368653673,0.07689043926280331,0.033593372460800804,0.43689921377587976,0.6955629407344953,0.07689043926280331,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,75,1211,0.295654296875,9930496,9924608,0.9994070789616148,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984883895564568,0.9984168439209732,0.07750419358150921,0.033841787712937145,0.4366446013962662,0.7007064684794657,0.07750419358150921,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,76,1227,0.299560546875,10062848,10055680,0.9992876768087922,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984893934937865,0.9984172459292415,0.07811686993639086,0.03408712270863174,0.436360580453214,0.7057862183994696,0.07811686993639086,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,77,1244,0.3037109375,10195200,10194944,0.9999748901443817,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984903907205921,0.9984176674582842,0.07872545103618316,0.03434437071574864,0.4362549882370767,0.7111126315345936,0.07872545103618316,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,78,1260,0.3076171875,10327552,10326016,0.9998512716275841,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984913841835612,0.9984180589633028,0.07933173516633123,0.03458329585646019,0.43593267919768763,0.7160596630862084,0.07933173516633123,0.048296668056131815,0.00163860955575709
Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,79,1276,0.3115234375,10459904,10457088,0.9997307814679752,0.9983613904442429,0.9984405298260309,0.9984405304987342,0.9984923722483966,0.9984184454993972,0.07993472495843694,0.03481918859426425,0.4355952761752658,0.720943907637611,0.07993472495843694,0.048296668056131815,0.00163860955575709
