model_a,model_b,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy,mean_shift_over_raw_delta,centered_delta_over_raw_delta,w_rank_update_gain_over_raw,rank_affine_update_gain_over_raw,full_affine_update_gain_over_raw,rank_affine_gain_over_w_gain_raw,affine_wins_centered,affine_wins_raw,matrix_kind,raw_delta_over_Yc_energy
Qwen2.5-1.5B,Qwen2.5-1.5B-Instruct,1536,151936,1,49,0.031901041666666664,155008,152064,0.9810074318744839,0.9992619361598801,0.999681339395026,0.9996813415065288,0.9996848375282185,0.9996564953361704,0.5729875186266705,0.5345867861866249,0.9329815551094656,0.9407633113583391,0.5729875186266705,0.5682479107468079,0.0007380638401198979,0.14089406707949595,0.8591059329205041,0.6331510438210665,0.6001607467533304,0.6290792185717597,0.947895060128718,0,0,embed,0.0008591069061889407
Qwen2.5-1.5B,Qwen2.5-1.5B-Instruct,1536,151936,2,99,0.064453125,308480,305664,0.9908713692946058,0.9992619361598801,0.999681339395026,0.9996813415065288,0.9997060196962243,0.9996632659208573,0.6016871606553689,0.5437602266383244,0.903725826633978,0.9569066887086287,0.6016871606553689,0.5682479107468079,0.0007380638401198979,0.14089406707949595,0.8591059329205041,0.6578070765606158,0.6080417038706784,0.6290792185717597,0.9243465531715793,0,0,embed,0.0008591069061889407
Qwen2.5-1.5B,Qwen2.5-1.5B-Instruct,1536,151936,4,199,0.12955729166666666,615424,612864,0.9958402662229617,0.9992619361598801,0.999681339395026,0.9996813415065288,0.9997237384245498,0.9996692389827484,0.6256942009171013,0.5518531063683462,0.8819853301492587,0.9711485003844269,0.6256942009171013,0.5682479107468079,0.0007380638401198979,0.14089406707949595,0.8591059329205041,0.6784316672813315,0.6149943448611521,0.6290792185717597,0.9064941607540362,0,0,embed,0.0008591069061889407
Qwen2.5-1.5B,Qwen2.5-1.5B-Instruct,1536,151936,8,399,0.259765625,1229312,1227264,0.9983340274885465,0.9992619361598801,0.999681339395026,0.9996813415065288,0.9997447247627924,0.9996745073410322,0.6541285139153316,0.5589911857558358,0.8545586591386383,0.983710058909312,0.6541285139153316,0.5682479107468079,0.0007380638401198979,0.14089406707949595,0.8591059329205041,0.7028597542766297,0.6211267112126021,0.6290792185717597,0.883713582166693,0,0,embed,0.0008591069061889407
Qwen2.5-1.5B,Qwen2.5-1.5B-Instruct,1536,151936,16,799,0.5201822916666666,2457088,2456064,0.9995832465096895,0.9992619361598801,0.999681339395026,0.9996813415065288,0.9997663870494183,0.9996789625818268,0.6834786669080879,0.5650275752282642,0.8266937983365724,0.9943328687045915,0.6834786669080879,0.5682479107468079,0.0007380638401198979,0.14089406707949595,0.8591059329205041,0.7280746448448312,0.6263126092217841,0.6290792185717597,0.8602313150944367,0,0,embed,0.0008591069061889407
Qwen2.5-1.5B,Qwen2.5-1.5B-Instruct,1536,151936,32,1536,1.0,4912640,4720128,0.9608129233976029,0.9992619361598801,0.999681339395026,0.9996813415065288,0.9997890640878396,0.999681339395026,0.7142037034003432,0.5682479107468079,0.7956384264620362,1.0,0.7142037034003432,0.5682479107468079,0.0007380638401198979,0.14089406707949595,0.8591059329205041,0.7544707059845268,0.6290792185717597,0.6290792185717597,0.8338020463642247,0,0,embed,0.0008591069061889407
Qwen2.5-1.5B,Qwen2.5-1.5B-Instruct,1536,151936,64,1536,1.0,9823744,4720128,0.48048157606712877,0.9992619361598801,0.999681339395026,0.9996813415065288,0.9998136321767914,0.999681339395026,0.7474909173462198,0.5682479107468079,0.7602071109629406,1.0,0.7474909173462198,0.5682479107468079,0.0007380638401198979,0.14089406707949595,0.8591059329205041,0.7830679489758234,0.6290792185717597,0.6290792185717597,0.8033520199550167,0,0,embed,0.0008591069061889407
Qwen2.5-1.5B,Qwen2.5-1.5B-Instruct,1536,151936,128,1536,1.0,19645952,4720128,0.2402595710302051,0.9992619361598801,0.999681339395026,0.9996813415065288,0.9998410657840063,0.999681339395026,0.7846606115158236,0.5682479107468079,0.7241957891183742,1.0,0.7846606115158236,0.5682479107468079,0.0007380638401198979,0.14089406707949595,0.8591059329205041,0.8150006537617708,0.6290792185717597,0.6290792185717597,0.7718757226367122,0,0,embed,0.0008591069061889407
Qwen2.5-14B,Qwen2.5-14B-Instruct,5120,152064,1,15,0.0029296875,162304,158720,0.9779179810725552,0.9998309539329064,0.9998389459322984,0.9998389456857062,0.9998329919211254,0.999831430750494,0.012055815636816831,0.002820636976187622,0.2339648399709911,0.059661864840071396,0.012055815636816831,0.04727705015169363,0.00016904606709352654,7.477976543090823e-05,0.9999252202345691,0.01212969387118234,0.0028952058150470855,0.04734829455040393,0.2386874595347785,0,0,embed,0.00016905870926414937
Qwen2.5-14B,Qwen2.5-14B-Instruct,5120,152064,2,30,0.005859375,319488,312320,0.9775641025641025,0.9998309539329064,0.9998389459322984,0.9998389456857062,0.9998340769205433,0.9998317254916477,0.01847418097628235,0.004564192201868955,0.24705789164502542,0.09654139137751278,0.01847418097628235,0.04727705015169363,0.00016904606709352654,7.477976543090823e-05,0.9999252202345691,0.018547579246793323,0.004638630658077626,0.04734829455040393,0.2500935888374541,0,0,embed,0.00016905870926414937
Qwen2.5-14B,Qwen2.5-14B-Instruct,5120,152064,4,61,0.0119140625,633856,629760,0.9935379644588045,0.9998309539329064,0.9998389459322984,0.9998389456857062,0.9998354049922705,0.9998322302615351,0.026330452051107567,0.007550182329861263,0.28674715934258604,0.1597007915179917,0.026330452051107567,0.04727705015169363,0.00016904606709352654,7.477976543090823e-05,0.9999252202345691,0.026403262831510402,0.007624397494428584,0.04734829455040393,0.28876724604390225,0,0,embed,0.00016905870926414937
Qwen2.5-14B,Qwen2.5-14B-Instruct,5120,152064,8,122,0.023828125,1262592,1254400,0.9935117599351176,0.9998309539329064,0.9998389459322984,0.9998389456857062,0.9998376570160461,0.9998330040117347,0.039652405139926745,0.012127338207420313,0.3058411757023301,0.2565163894216837,0.039652405139926745,0.04727705015169363,0.00016904606709352654,7.477976543090823e-05,0.9999252202345691,0.03972421970780252,0.01220121109334477,0.04734829455040393,0.30714791084866144,0,0,embed,0.00016905870926414937
Qwen2.5-14B,Qwen2.5-14B-Instruct,5120,152064,16,245,0.0478515625,2520064,2513920,0.9975619666802112,0.9998309539329064,0.9998389459322984,0.9998389456857062,0.9998414005586008,0.9998341665754464,0.06179750806369157,0.019004538793466388,0.30752920933121397,0.4019823303799249,0.06179750806369157,0.04727705015169363,0.00016904606709352654,7.477976543090823e-05,0.9999252202345691,0.06186766662596526,0.019077897403944197,0.04734829455040393,0.3083662023215433,0,0,embed,0.00016905870926414937
Qwen2.5-14B,Qwen2.5-14B-Instruct,5120,152064,32,491,0.0958984375,5035008,5032960,0.9995932479153956,0.9998309539329064,0.9998389459322984,0.9998389456857062,0.999847749755678,0.9998357228204028,0.09935648347437276,0.02821057939041585,0.28393294935495844,0.5967076900927425,0.09935648347437276,0.04727705015169363,0.00016904606709352654,7.477976543090823e-05,0.9999252202345691,0.09942383338527541,0.02828324957533727,0.04734829455040393,0.2844715257129283,0,0,embed,0.00016905870926414937
Qwen2.5-14B,Qwen2.5-14B-Instruct,5120,152064,64,982,0.191796875,10064896,10060800,0.9995930410011191,0.9998309539329064,0.9998389459322984,0.9998389456857062,0.9998581448518878,0.9998372914830561,0.16084916643682784,0.037490077459984415,0.23307598224146425,0.7929868157952614,0.16084916643682784,0.04727705015169363,0.00016904606709352654,7.477976543090823e-05,0.9999252202345691,0.16091191793932286,0.03756205372621688,0.04734829455040393,0.23343239088344528,0,0,embed,0.00016905870926414937
Qwen2.5-14B,Qwen2.5-14B-Instruct,5120,152064,128,1964,0.38359375,20124672,20116480,0.9995929374650181,0.9998309539329064,0.9998389459322984,0.9998389456857062,0.999873902700109,0.9998385053121426,0.25406546239707734,0.044670540793601284,0.17582295669840386,0.9448673436745932,0.25406546239707734,0.04727705015169363,0.00016904606709352654,7.477976543090823e-05,0.9999252202345691,0.2541212432068261,0.04474198010646998,0.04734829455040393,0.17606548567864136,0,0,embed,0.00016905870926414937
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,1,15,0.0029296875,162304,158720,0.9779179810725552,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998712082865113,0.999870130270444,0.011465038984852509,0.003190775507972779,0.27830481101620314,0.06497930318434615,0.011465038984852509,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.011551231075604485,0.0032776890462168835,0.0491873996957322,0.2837523571958636,0,0,embed,0.00013029680195654906
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,2,30,0.005859375,319488,312320,0.9775641025641025,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998721190085007,0.9998703951108385,0.018455244347401138,0.005223545955553629,0.28303856926658394,0.10637613818182161,0.018455244347401138,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.01854082694993191,0.005310282252990068,0.0491873996957322,0.28641021607774453,0,0,embed,0.00013029680195654906
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,4,61,0.0119140625,633856,629760,0.9935379644588045,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998733392780147,0.9998708435506661,0.027821367709210322,0.008665525532696818,0.3114701485300479,0.1764711461003238,0.027821367709210322,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.027906133663077537,0.00875196171791894,0.0491873996957322,0.3136214361898014,0,0,embed,0.00013029680195654906
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,8,122,0.023828125,1262592,1254400,0.9935117599351176,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998754093900997,0.9998715113826455,0.043710419215018226,0.013791439629377107,0.31551835642515597,0.28085903717973093,0.043710419215018226,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.04379379977471795,0.013877428877191417,0.0491873996957322,0.3168811326849702,0,0,embed,0.00013029680195654906
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,16,245,0.0478515625,2520064,2513920,0.9975619666802112,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.999878832123482,0.9998724639390135,0.0699814541996259,0.021102742868885124,0.30154764730507605,0.4297518028053898,0.0699814541996259,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.07006254414187572,0.02118809463139321,0.0491873996957322,0.3024168604052916,0,0,embed,0.00013029680195654906
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,32,491,0.0958984375,5035008,5032960,0.9995932479153956,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998845700841776,0.9998736713761975,0.11402291151762126,0.030370372263359847,0.266353243038057,0.6184846355349273,0.11402291151762126,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.11410016140824346,0.030454915965065506,0.0491873996957322,0.26691387276920375,0,0,embed,0.00013029680195654906
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,64,982,0.191796875,10064896,10060800,0.9995930410011191,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998938391125748,0.9998748783819017,0.1851669189770763,0.039634689852786356,0.21404843841298207,0.8071500242265568,0.1851669189770763,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.18523796569736134,0.03971842578245166,0.0491873996957322,0.214418386818947,0,0,embed,0.00013029680195654906
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,128,1964,0.38359375,20124672,20116480,0.9995929374650181,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9999074334367087,0.9998758184220908,0.2895095378753805,0.04684992572935607,0.16182515461553687,0.9540864032976333,0.2895095378753805,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.2895714867803812,0.04693303254999641,0.0491873996957322,0.1620775341931082,0,0,embed,0.00013029680195654906
Qwen2.5-3B,Qwen2.5-3B-Instruct,2048,151936,1,37,0.01806640625,156032,153600,0.9844134536505332,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9997104209513826,0.9997052375252481,0.5176088579567579,0.5089741212081819,0.9833180274722086,0.9190453273726582,0.5176088579567579,0.5538074195570127,0.0006002992662567704,0.11732609814027843,0.8826739018597216,0.5742059284301243,0.5665842716527272,0.6061574540395307,0.9867266142684478,0,0,embed,0.0006800917813384864
Qwen2.5-3B,Qwen2.5-3B-Instruct,2048,151936,2,75,0.03662109375,310016,309248,0.9975227085053675,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.999729433111763,0.999711834905944,0.5492799950862676,0.5199642740646168,0.946628820849289,0.9388900467973743,0.5492799950862676,0.5538074195570127,0.0006002992662567704,0.11732609814027843,0.8826739018597216,0.6021612146165629,0.5762849927565513,0.6061574540395307,0.9570277506556301,0,0,embed,0.0006800917813384864
Qwen2.5-3B,Qwen2.5-3B-Instruct,2048,151936,4,150,0.0732421875,617984,616448,0.9975144987572494,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9997440158298171,0.9997175026715882,0.5735724086770312,0.5294058409012167,0.922997398222682,0.9559385125693789,0.5735724086770312,0.5538074195570127,0.0006002992662567704,0.11732609814027843,0.8826739018597216,0.6236034941063123,0.5846188173958823,0.6061574540395307,0.937484832784173,0,0,embed,0.0006800917813384864
Qwen2.5-3B,Qwen2.5-3B-Instruct,2048,151936,8,300,0.146484375,1233920,1230848,0.9975103734439834,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9997607488783696,0.9997226174784841,0.60144691976364,0.5379262692665718,0.8943869385480753,0.9713236953323158,0.60144691976364,0.5538074195570127,0.0006002992662567704,0.11732609814027843,0.8826739018597216,0.6482075975695614,0.5921395771466467,0.6061574540395307,0.913502987880518,0,0,embed,0.0006800917813384864
Qwen2.5-3B,Qwen2.5-3B-Instruct,2048,151936,16,601,0.29345703125,2465792,2463744,0.9991694352159468,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9997783515812435,0.999727127644062,0.6307701321400437,0.5454394644866551,0.8647198665480827,0.9848901354968284,0.6307701321400437,0.5538074195570127,0.0006002992662567704,0.11732609814027843,0.8826739018597216,0.674090431852903,0.5987712784869914,0.6061574540395307,0.8882655059219897,0,0,embed,0.0006800917813384864
Qwen2.5-3B,Qwen2.5-3B-Instruct,2048,151936,32,1203,0.58740234375,4929536,4929536,1.0,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9997972060985998,0.9997307880676506,0.6621786618785604,0.5515371290922177,0.8329128690549172,0.995900577737635,0.6621786618785604,0.5538074195570127,0.0006002992662567704,0.11732609814027843,0.8826739018597216,0.7018139213488767,0.6041535278966153,0.6061574540395307,0.8608457448883894,0,0,embed,0.0006800917813384864
Qwen2.5-3B,Qwen2.5-3B-Instruct,2048,151936,64,2048,1.0,9857024,8390656,0.8512362351963433,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998178143778194,0.9997321509213508,0.6965086708890575,0.5538074195570127,0.7951192033978643,1.0,0.6965086708890575,0.5538074195570127,0.0006002992662567704,0.11732609814027843,0.8826739018597216,0.7321161243530515,0.6061574540395307,0.6061574540395307,0.8279526073478758,0,0,embed,0.0006800917813384864
Qwen2.5-3B,Qwen2.5-3B-Instruct,2048,151936,128,2048,1.0,19712000,8390656,0.4256623376623377,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998412552198301,0.9997321509213508,0.735557264362977,0.5538074195570127,0.7529086400045725,1.0,0.735557264362977,0.5538074195570127,0.0006002992662567704,0.11732609814027843,0.8826739018597216,0.7665832987168101,0.6061574540395307,0.6061574540395307,0.7907261416393789,0,0,embed,0.0006800917813384864
Qwen2.5-72B-Base,Qwen2.5-72B-Instruct,8192,152064,1,9,0.0010986328125,168448,155648,0.9240121580547113,0.9996624244489689,0.9996872173551979,0.9996872170493445,0.9996640146668829,0.999662964311027,0.004710702268324178,0.0015992332869999614,0.33948935761734844,0.021774859836855395,0.004710702268324178,0.07344402209621359,0.000337575551031072,3.92951789282315e-05,0.9999607048210718,0.004749812339363898,0.0016384656237700323,0.07348043127915234,0.34495375958146973,0,0,embed,0.0003375888166440262
Qwen2.5-72B-Base,Qwen2.5-72B-Instruct,8192,152064,2,19,0.0023193359375,328704,319488,0.9719626168224299,0.9996624244489689,0.9996872173551979,0.9996872170493445,0.9996651952529984,0.9996633715883098,0.00820795232641551,0.0028057107156182603,0.34182833964430936,0.038202029730108,0.00820795232641551,0.07344402209621359,0.000337575551031072,3.92951789282315e-05,0.9999607048210718,0.008246924972388442,0.0028448956436419007,0.07348043127915234,0.34496441439286835,0,0,embed,0.0003375888166440262
Qwen2.5-72B-Base,Qwen2.5-72B-Instruct,8192,152064,4,39,0.0047607421875,649216,647168,0.9968454258675079,0.9996624244489689,0.9996872173551979,0.9996872170493445,0.9996668507275341,0.999664066458305,0.013111964274832516,0.0048641239894374995,0.37096836808607236,0.06622899795800086,0.013111964274832516,0.07344402209621359,0.000337575551031072,3.92951789282315e-05,0.9999607048210718,0.013150744216778467,0.004903228031743237,0.07348043127915234,0.3728479507256646,0,0,embed,0.0003375888166440262
Qwen2.5-72B-Base,Qwen2.5-72B-Instruct,8192,152064,8,78,0.009521484375,1290240,1286144,0.9968253968253968,0.9996624244489689,0.9996872173551979,0.9996872170493445,0.999669522000444,0.9996652006293465,0.021025075581988694,0.008223878681788548,0.3911462125174761,0.11197478633475508,0.021025075581988694,0.07344402209621359,0.000337575551031072,3.92951789282315e-05,0.9999607048210718,0.021063544576809954,0.008262850701932495,0.07348043127915234,0.3922820621097901,0,0,embed,0.0003375888166440262
Qwen2.5-72B-Base,Qwen2.5-72B-Instruct,8192,152064,16,156,0.01904296875,2572288,2564096,0.9968152866242038,0.9996624244489689,0.9996872173551979,0.9996872170493445,0.9996742264897354,0.999667048296096,0.03496118344588924,0.01369722159360232,0.39178369390161044,0.18649879462835794,0.03496118344588924,0.07344402209621359,0.000337575551031072,3.92951789282315e-05,0.9999607048210718,0.03499910481885842,0.013735978537757213,0.07348043127915234,0.39246656761220683,0,0,embed,0.0003375888166440262
Qwen2.5-72B-Base,Qwen2.5-72B-Instruct,8192,152064,32,313,0.0382080078125,5136384,5136384,1.0,0.9996624244489689,0.9996872173551979,0.9996872170493445,0.9996822094169848,0.9996699033168829,0.05860900754069767,0.02215464920690045,0.37800758171031,0.30165353931566113,0.05860900754069767,0.07344402209621359,0.000337575551031072,3.92951789282315e-05,0.9999607048210718,0.05864599966818779,0.022193073814924004,0.07348043127915234,0.378424341651431,0,0,embed,0.0003375888166440262
Qwen2.5-72B-Base,Qwen2.5-72B-Instruct,8192,152064,64,626,0.076416015625,10264576,10264576,1.0,0.9996624244489689,0.9996872173551979,0.9996872170493445,0.9996953295706088,0.9996737502135744,0.09747483649029674,0.033550310651567564,0.34419458251573853,0.4568147235675053,0.09747483649029674,0.07344402209621359,0.000337575551031072,3.92951789282315e-05,0.9999607048210718,0.09751030137808409,0.03358828746503564,0.07348043127915234,0.34445886219550514,0,0,embed,0.0003375888166440262
Qwen2.5-72B-Base,Qwen2.5-72B-Instruct,8192,152064,128,1252,0.15283203125,20520960,20520960,1.0,0.9996624244489689,0.9996872173551979,0.9996872170493445,0.9997162235033074,0.9996782351156334,0.15936892993025667,0.046835935292582107,0.29388372823409514,0.6377092914550051,0.15936892993025667,0.07344402209621359,0.000337575551031072,3.92951789282315e-05,0.9999607048210718,0.15940196267856768,0.04687339004505274,0.07348043127915234,0.2940577973909419,0,0,embed,0.0003375888166440262
Qwen2.5-7B,Qwen2.5-7B-Instruct,3584,152064,1,21,0.005859375,159232,154112,0.9678456591639871,0.9997140644190229,0.999723155960061,0.9997231554449361,0.9997194343051213,0.9997150380486298,0.01878005556396454,0.0034050662865259774,0.1813128973409254,0.10709181235879538,0.01878005556396454,0.03179576674935525,0.00028593558097710867,8.443438798150598e-05,0.9999155656120184,0.01886290426944824,0.003489213169819544,0.03187751648123087,0.1849775156560028,0,0,embed,0.00028595972581154494
Qwen2.5-7B,Qwen2.5-7B-Instruct,3584,152064,2,43,0.011997767857142858,314880,311808,0.9902439024390244,0.9997140644190229,0.999723155960061,0.9997231554449361,0.999722150630938,0.999715623341872,0.02827983802304339,0.005452007210345326,0.19278778067621327,0.17146959384006305,0.02827983802304339,0.03179576674935525,0.00028593558097710867,8.443438798150598e-05,0.9999155656120184,0.028361884620209204,0.0055359812614347555,0.03187751648123087,0.19519088154988484,0,0,embed,0.00028595972581154494
Qwen2.5-7B,Qwen2.5-7B-Instruct,3584,152064,4,86,0.023995535714285716,626176,620032,0.9901880621422731,0.9997140644190229,0.999723155960061,0.9997231554449361,0.9997261476049756,0.9997165481728728,0.04225842027550488,0.008686410559518704,0.20555454990715277,0.2731939326386852,0.04225842027550488,0.03179576674935525,0.00028593558097710867,8.443438798150598e-05,0.9999155656120184,0.04233928659963336,0.00877011151574086,0.03187751648123087,0.2071388589673782,0,0,embed,0.00028595972581154494
Qwen2.5-7B,Qwen2.5-7B-Instruct,3584,152064,8,173,0.04827008928571429,1248768,1243648,0.9958999589995899,0.9997140644190229,0.999723155960061,0.9997231554449361,0.9997311782961879,0.9997179647849831,0.059852212538675974,0.013640715670428029,0.22790662352897176,0.4290104333057052,0.059852212538675974,0.03179576674935525,0.00028593558097710867,8.443438798150598e-05,0.9999155656120184,0.05993159334172244,0.013723998312930271,0.03187751648123087,0.22899438422532423,0,0,embed,0.00028595972581154494
Qwen2.5-7B,Qwen2.5-7B-Instruct,3584,152064,16,347,0.09681919642857142,2493952,2490880,0.9987682200780127,0.9997140644190229,0.999723155960061,0.9997231554449361,0.9997391319699689,0.999719841840558,0.08766852610776767,0.020205325672845297,0.23047411163280696,0.6354721945258647,0.08766852610776767,0.03179576674935525,0.00028593558097710867,8.443438798150598e-05,0.9999155656120184,0.08774555825740202,0.020288054036519648,0.03187751648123087,0.23121459865813998,0,0,embed,0.00028595972581154494
Qwen2.5-7B,Qwen2.5-7B-Instruct,3584,152064,32,694,0.19363839285714285,4984320,4978176,0.9987673343605546,0.9997140644190229,0.999723155960061,0.9997231554449361,0.9997524666003218,0.9997215646356237,0.13430361191018603,0.026230441748933322,0.19530704629503653,0.8249664792079663,0.13430361191018603,0.03179576674935525,0.00028593558097710867,8.443438798150598e-05,0.9999155656120184,0.1343767064548922,0.02631266138561927,0.03187751648123087,0.19581266783355752,0,0,embed,0.00028595972581154494
Qwen2.5-7B,Qwen2.5-7B-Instruct,3584,152064,64,1389,0.38755580357142855,9965056,9959936,0.9994862045933309,0.9997140644190229,0.999723155960061,0.9997231554449361,0.9997739572686236,0.99972274157727,0.2094627377119612,0.03034654944816765,0.1448780331034255,0.9544210613755058,0.2094627377119612,0.03179576674935525,0.00028593558097710867,8.443438798150598e-05,0.9999155656120184,0.20952948624187906,0.030428421543819147,0.03187751648123087,0.14522262278967665,0,0,embed,0.00028595972581154494
Qwen2.5-7B,Qwen2.5-7B-Instruct,3584,152064,128,2779,0.775390625,19926528,19923456,0.9998458336545132,0.9997140644190229,0.999723155960061,0.9997231554449361,0.9998080312332631,0.9997231409455163,0.32862931545307317,0.03174325651383564,0.09659289363784235,0.99834851488459,0.32862931545307317,0.03179576674935525,0.00028593558097710867,8.443438798150598e-05,0.9999155656120184,0.3286860022259316,0.03182501067938086,0.03187751648123087,0.09682496505435312,0,0,embed,0.00028595972581154494
Qwen3-0.6B-Base,Qwen3-0.6B,1024,151936,1,74,0.072265625,153984,152576,0.9908561928512053,0.9821210165079378,0.9876894496558482,0.9876894506828213,0.9827709732895543,0.9860219167787756,0.036353117161560346,0.2181835601878434,6.001784089606212,0.7005382245276093,0.036353117161560346,0.31145132777725315,0.017878983492062236,0.11109501052924442,0.8889049894707556,0.14340947775697035,0.30503946580071134,0.3879456497677365,2.127052343901901,1,1,embed,0.020113492109777885
Qwen3-0.6B-Base,Qwen3-0.6B,1024,151936,2,149,0.1455078125,306944,306176,0.9974979149291076,0.9821210165079378,0.9876894496558482,0.9876894506828213,0.9832131011152492,0.9865015553790532,0.06108203007157744,0.2450105104163292,4.0111717002401495,0.7866735138517639,0.06108203007157744,0.31145132777725315,0.017878983492062236,0.11109501052924442,0.8889049894707556,0.16539113182687235,0.32888607571109596,0.3879456497677365,1.9885351292919766,1,1,embed,0.020113492109777885
Qwen3-0.6B-Base,Qwen3-0.6B,1024,151936,4,298,0.291015625,612864,611328,0.9974937343358395,0.9821210165079378,0.9876894496558482,0.9876894506828213,0.9840153615558139,0.9869702772539876,0.10595373325990172,0.2712268708230889,2.5598613892893844,0.8708483369095398,0.10595373325990172,0.31145132777725315,0.017878983492062236,0.11109501052924442,0.8889049894707556,0.2052778126770246,0.3521899292824282,0.3879456497677365,1.715674600627925,1,1,embed,0.020113492109777885
Qwen3-0.6B-Base,Qwen3-0.6B,1024,151936,8,597,0.5830078125,1224704,1223680,0.9991638795986622,0.9821210165079378,0.9876894496558482,0.9876894506828213,0.9850596783009369,0.9874216443084541,0.1643640307797008,0.29647254850196986,1.803755645901236,0.9519065165585168,0.1643640307797008,0.31145132777725315,0.017878983492062236,0.11109501052924442,0.8889049894707556,0.25719901757884533,0.37463093813375603,0.3879456497677365,1.456579973206591,1,1,embed,0.020113492109777885
Qwen3-0.6B-Base,Qwen3-0.6B,1024,151936,16,1024,1.0,2448384,2098176,0.8569636135508155,0.9821210165079378,0.9876894496558482,0.9876894506828213,0.9862057136627159,0.9876894496558482,0.2284636124079204,0.31145132777725315,1.3632425947163904,1.0,0.2284636124079204,0.31145132777725315,0.017878983492062236,0.11109501052924442,0.8889049894707556,0.3141774555111577,0.3879456497677365,0.3879456497677365,1.234797860134681,1,1,embed,0.020113492109777885
Qwen3-0.6B-Base,Qwen3-0.6B,1024,151936,32,1024,1.0,4895744,2098176,0.42857142857142855,0.9821210165079378,0.9876894496558482,0.9876894506828213,0.9873732759236745,0.9876894496558482,0.2937672277659719,0.31145132777725315,1.060197661072559,1.0,0.2937672277659719,0.31145132777725315,0.017878983492062236,0.11109501052924442,0.8889049894707556,0.3722261650334087,0.3879456497677365,0.3879456497677365,1.0422310041877816,1,1,embed,0.020113492109777885
Qwen3-0.6B-Base,Qwen3-0.6B,1024,151936,64,1024,1.0,9790464,2098176,0.21430812676498273,0.9821210165079378,0.9876894496558482,0.9876894506828213,0.9887526976253337,0.9876894496558482,0.3709204788035151,0.31145132777725315,0.8396714270991652,1.0,0.3709204788035151,0.31145132777725315,0.017878983492062236,0.11109501052924442,0.8889049894707556,0.44080807483457063,0.3879456497677365,0.3879456497677365,0.8800783649739794,0,0,embed,0.020113492109777885
Qwen3-0.6B-Base,Qwen3-0.6B,1024,151936,128,1024,1.0,19579904,2098176,0.10715966738141311,0.9821210165079378,0.9876894496558482,0.9876894506828213,0.9905351611295552,0.9876894496558482,0.47061649927429994,0.31145132777725315,0.6617943235256676,1.0,0.47061649927429994,0.31145132777725315,0.017878983492062236,0.11109501052924442,0.8889049894707556,0.5294283648614299,0.3879456497677365,0.3879456497677365,0.7327632509249398,0,0,embed,0.020113492109777885
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,1,37,0.01806640625,156032,153600,0.9844134536505332,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9915725575514164,0.9927109426624587,0.04074683665036411,0.1703234579729028,4.180041249199177,0.5753804413275434,0.04074683665036411,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.11297872576933075,0.2327982104970866,0.34902872528472334,2.06054908932494,1,1,embed,0.009500834639950323
