model_a,model_b,matrix_kind,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy,mean_shift_over_raw_delta,centered_delta_over_raw_delta,w_rank_update_gain_over_raw,rank_affine_update_gain_over_raw,full_affine_update_gain_over_raw,rank_affine_gain_over_w_gain_raw,affine_wins_centered,affine_wins_raw,raw_delta_over_Yc_energy
Qwen2.5-1.5B,Qwen2.5-1.5B-Instruct,lm_head,1536,151936,16,799,0.5201822916666666,2457088,2456064,0.9995832465096895,0.9992619361598801,0.999681339395026,0.9996813415065288,0.9997663870494183,0.9996789625818268,0.6834786669080879,0.5650275752282642,0.8266937983365724,0.9943328687045915,0.6834786669080879,0.5682479107468079,0.0007380638401198979,0.14089408045399568,0.8591059195460043,0.7280746490781457,0.6263126150393228,0.6290792243462279,0.8602313180830162,0,0,0.0008591069195634558
Qwen2.5-1.5B,Qwen2.5-1.5B-Instruct,lm_head,1536,151936,32,1536,1.0,4912640,4720128,0.9608129233976029,0.9992619361598801,0.999681339395026,0.9996813415065288,0.9997890640878396,0.999681339395026,0.7142037034003432,0.5682479107468079,0.7956384264620362,1.0,0.7142037034003432,0.5682479107468079,0.0007380638401198979,0.14089408045399568,0.8591059195460043,0.7544707098069092,0.6290792243462279,0.6290792243462279,0.8338020497935928,0,0,0.0008591069195634558
Qwen2.5-1.5B,Qwen2.5-1.5B-Instruct,lm_head,1536,151936,64,1536,1.0,9823744,4720128,0.48048157606712877,0.9992619361598801,0.999681339395026,0.9996813415065288,0.9998136321767914,0.999681339395026,0.7474909173462198,0.5682479107468079,0.7602071109629406,1.0,0.7474909173462198,0.5682479107468079,0.0007380638401198979,0.14089408045399568,0.8591059195460043,0.7830679523530061,0.6290792243462279,0.6290792243462279,0.8033520238645135,0,0,0.0008591069195634558
Qwen2.5-1.5B,Qwen2.5-1.5B-Instruct,lm_head,1536,151936,128,1536,1.0,19645952,4720128,0.2402595710302051,0.9992619361598801,0.999681339395026,0.9996813415065288,0.9998410657840063,0.999681339395026,0.7846606115158236,0.5682479107468079,0.7241957891183742,1.0,0.7846606115158236,0.5682479107468079,0.0007380638401198979,0.14089408045399568,0.8591059195460043,0.8150006566418273,0.6290792243462279,0.6290792243462279,0.7718757269942823,0,0,0.0008591069195634558
Qwen2.5-14B,Qwen2.5-14B-Instruct,lm_head,5120,152064,1,15,0.0029296875,162304,158720,0.9779179810725552,0.9994339220724631,0.9997092731081639,0.9997092801728646,0.9996145518926767,0.9996471980713039,0.319090025289624,0.3767608459293374,1.180735266128636,0.7745603654546157,0.319090025289624,0.4864189580733371,0.0005660779275369471,0.1578763548363942,0.8421236451636058,0.4265896100686395,0.4751555717653315,0.567501260885796,1.113847033660472,1,1,0.000672202865681287
Qwen2.5-14B,Qwen2.5-14B-Instruct,lm_head,5120,152064,2,30,0.005859375,319488,312320,0.9775641025641025,0.9994339220724631,0.9997092731081639,0.9997092801728646,0.9996330926141128,0.999660065629651,0.35184297419323496,0.3994919183158175,1.13542673185912,0.8212918343030254,0.35184297419323496,0.4864189580733371,0.0005660779275369471,0.1578763548363942,0.8421236451636058,0.45417164278920574,0.49429794530191185,0.567501260885796,1.08835052374974,1,1,0.000672202865681287
Qwen2.5-14B,Qwen2.5-14B-Instruct,lm_head,5120,152064,4,61,0.0119140625,633856,629760,0.9935379644588045,0.9994339220724631,0.9997092731081639,0.9997092801728646,0.9996543756478463,0.9996725245242213,0.3894403308436608,0.4215010692899654,1.082325162308819,0.8665391475683724,0.3894403308436608,0.4864189580733371,0.0005660779275369471,0.1578763548363942,0.8421236451636058,0.4858332658201785,0.5128323717472174,0.567501260885796,1.0555727815003761,1,1,0.000672202865681287
Qwen2.5-14B,Qwen2.5-14B-Instruct,lm_head,5120,152064,8,122,0.023828125,1262592,1254400,0.9935117599351176,0.9994339220724631,0.9997092731081639,0.9997092801728646,0.9996769711790107,0.9996824184267668,0.42935626832353135,0.43897905609026483,1.0224121282875565,0.9024711080937766,0.42935626832353135,0.4864189580733371,0.0005660779275369471,0.1578763548363942,0.8421236451636058,0.5194474205908497,0.527550997701607,0.567501260885796,1.0156003799220714,1,1,0.000672202865681287
Qwen2.5-14B,Qwen2.5-14B-Instruct,lm_head,5120,152064,16,245,0.0478515625,2520064,2513920,0.9975619666802112,0.9994339220724631,0.9997092731081639,0.9997092801728646,0.999700973675024,0.9996903766088514,0.4717576672224482,0.45303751288134286,0.9603182827926817,0.9313730588869003,0.4717576672224482,0.4864189580733371,0.0005660779275369471,0.1578763548363942,0.8421236451636058,0.5551546411916416,0.5393899565798846,0.567501260885796,0.9716030751757421,0,0,0.000672202865681287
Qwen2.5-14B,Qwen2.5-14B-Instruct,lm_head,5120,152064,32,491,0.0958984375,5035008,5032960,0.9995932479153956,0.9994339220724631,0.9997092731081639,0.9997092801728646,0.9997282207873801,0.9996966172485094,0.5198908146756045,0.46406186015662304,0.8926140779120767,0.9540373631708998,0.5198908146756045,0.4864189580733371,0.0005660779275369471,0.1578763548363942,0.8421236451636058,0.5956887027780909,0.5486738200928931,0.567501260885796,0.9210747451379617,0,0,0.000672202865681287
Qwen2.5-14B,Qwen2.5-14B-Instruct,lm_head,5120,152064,64,982,0.191796875,10064896,10060800,0.9995930410011191,0.9994339220724631,0.9997092731081639,0.9997092801728646,0.9997586232011156,0.9997018196771098,0.5735979321175302,0.47325216479010734,0.8250590497127839,0.9729311675363512,0.5735979321175302,0.4864189580733371,0.0005660779275369471,0.1578763548363942,0.8421236451636058,0.6409167362895153,0.5564131929310069,0.567501260885796,0.8681520725332776,0,0,0.000672202865681287
Qwen2.5-14B,Qwen2.5-14B-Instruct,lm_head,5120,152064,128,1964,0.38359375,20124672,20116480,0.9995929374650181,0.9994339220724631,0.9997092731081639,0.9997092801728646,0.9997894467375743,0.9997062892163814,0.628048980214087,0.4811477902051018,0.7660991504851898,0.9891633173815553,0.628048980214087,0.4864189580733371,0.0005660779275369471,0.1578763548363942,0.8421236451636058,0.6867712513955664,0.5630622857863284,0.567501260885796,0.8198687476246963,0,0,0.000672202865681287
Qwen2.5-32B,Qwen2.5-32B-Instruct,lm_head,5120,152064,1,15,0.0029296875,162304,158720,0.9779179810725552,0.9994232718752262,0.9997200531211683,0.9997200626119744,0.9996451201736827,0.9996646991323263,0.38466703621145826,0.41861536958129675,1.088253814790557,0.8134855567902698,0.38466703621145826,0.5145947166327168,0.0005767281247738047,0.12852382115606584,0.8714761788439341,0.4637519800008487,0.49333714384411553,0.576980858460423,1.0637952291723103,1,1,0.0006617830054045417
Qwen2.5-32B,Qwen2.5-32B-Instruct,lm_head,5120,152064,2,30,0.005859375,319488,312320,0.9775641025641025,0.9994232718752262,0.9997200531211683,0.9997200626119744,0.999661978217958,0.9996737036780008,0.4138975237690873,0.4342285247019351,1.0491208566499917,0.8438262396927373,0.4138975237690873,0.5145947166327168,0.0005767281247738047,0.12852382115606584,0.8714761788439341,0.4892256536033164,0.5069436366083471,0.576980858460423,1.0362163816932568,1,1,0.0006617830054045417
Qwen2.5-32B,Qwen2.5-32B-Instruct,lm_head,5120,152064,4,61,0.0119140625,633856,629760,0.9935379644588045,0.9994232718752262,0.9997200531211683,0.9997200626119744,0.9996785490915843,0.9996832452515754,0.4426300806090637,0.45077284283844093,1.0183963146340453,0.8759764301275801,0.4426300806090637,0.5145947166327168,0.0005767281247738047,0.12852382115606584,0.8714761788439341,0.5142653924466353,0.5213616157595276,0.576980858460423,1.0137987572508655,1,1,0.0006617830054045417
Qwen2.5-32B,Qwen2.5-32B-Instruct,lm_head,5120,152064,8,122,0.023828125,1262592,1254400,0.9935117599351176,0.9994232718752262,0.9997200531211683,0.9997200626119744,0.9996956679733553,0.9996920908590168,0.4723128393227109,0.46611041189642183,0.9868679677749534,0.9057815730142837,0.4723128393227109,0.5145947166327168,0.0005767281247738047,0.12852382115606584,0.8714761788439341,0.540133209587951,0.5347279418349318,0.576980858460423,0.9899927135434929,0,0,0.0006617830054045417
Qwen2.5-32B,Qwen2.5-32B-Instruct,lm_head,5120,152064,16,245,0.0478515625,2520064,2513920,0.9975619666802112,0.9994232718752262,0.9997200531211683,0.9997200626119744,0.9997137307998845,0.9997000674885923,0.5036323220273968,0.47994124350137507,0.9529595748925483,0.9326587078893873,0.5036323220273968,0.5145947166327168,0.0005767281247738047,0.12852382115606584,0.8714761788439341,0.5674273926987994,0.5467811821122504,0.576980858460423,0.9636143569164832,0,0,0.0006617830054045417
Qwen2.5-32B,Qwen2.5-32B-Instruct,lm_head,5120,152064,32,491,0.0958984375,5035008,5032960,0.9995932479153956,0.9994232718752262,0.9997200531211683,0.9997200626119744,0.9997353480514855,0.999706640930341,0.5411148908017606,0.49133906071598454,0.9080124555211851,0.954807822223852,0.5411148908017606,0.5145947166327168,0.0005767281247738047,0.12852382115606584,0.8714761788439341,0.6000925585075368,0.5567141083055998,0.576980858460423,0.927713734178238,0,0,0.0006617830054045417
Qwen2.5-32B,Qwen2.5-32B-Instruct,lm_head,5120,152064,64,982,0.191796875,10064896,10060800,0.9995930410011191,0.9994232718752262,0.9997200531211683,0.9997200626119744,0.9997615697505021,0.9997122003351497,0.5865811996052948,0.5009786197558196,0.854065251482529,0.9735401541508335,0.5865811996052948,0.5145947166327168,0.0005767281247738047,0.12852382115606584,0.8714761788439341,0.6397153635697791,0.5651147543833758,0.576980858460423,0.8833846841349684,0,0,0.0006617830054045417
Qwen2.5-32B,Qwen2.5-32B-Instruct,lm_head,5120,152064,128,1964,0.38359375,20124672,20116480,0.9995929374650181,0.9994232718752262,0.9997200531211683,0.9997200626119744,0.999791363073735,0.9997169120909751,0.6382404164062162,0.5091484239026962,0.797737671909894,0.9894163454190538,0.6382404164062162,0.5145947166327168,0.0005767281247738047,0.12852382115606584,0.8714761788439341,0.6847351404295166,0.5722345440831991,0.576980858460423,0.8357020259311523,0,0,0.0006617830054045417
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,1,37,0.01806640625,156032,153600,0.9844134536505332,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9997104209513826,0.9997052375252481,0.5176088579567579,0.5089741212081819,0.9833180274722086,0.9190453273726582,0.5176088579567579,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.5742059321539412,0.5665842754431999,0.6061574574839129,0.9867266144706112,0,0,0.0006800917872862847
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,2,75,0.03662109375,310016,309248,0.9975227085053675,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.999729433111763,0.999711834905944,0.5492799950862676,0.5199642740646168,0.946628820849289,0.9388900467973743,0.5492799950862676,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.6021612180958945,0.5762849964621856,0.6061574574839129,0.9570277512797443,0,0,0.0006800917872862847
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,4,150,0.0732421875,617984,616448,0.9975144987572494,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9997440158298171,0.9997175026715882,0.5735724086770312,0.5294058409012167,0.922997398222682,0.9559385125693789,0.5735724086770312,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.6236034973981187,0.5846188210286324,0.6061574574839129,0.9374848336609025,0,0,0.0006800917872862847
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,8,300,0.146484375,1233920,1230848,0.9975103734439834,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9997607488783696,0.9997226174784841,0.60144691976364,0.5379262692665718,0.8943869385480753,0.9713236953323158,0.60144691976364,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.6482076006461905,0.5921395807136233,0.6061574574839129,0.9135029890475309,0,0,0.0006800917872862847
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,16,601,0.29345703125,2465792,2463744,0.9991694352159468,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9997783515812435,0.999727127644062,0.6307701321400437,0.5454394644866551,0.8647198665480827,0.9848901354968284,0.6307701321400437,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.6740904347031718,0.59877128199597,0.6061574574839129,0.8882655073716218,0,0,0.0006800917872862847
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,32,1203,0.58740234375,4929536,4929536,1.0,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9997972060985998,0.9997307880676506,0.6621786618785604,0.5515371290922177,0.8329128690549172,0.995900577737635,0.6621786618785604,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7018139239566873,0.6041535313585229,0.6061574574839129,0.8608457466224458,0,0,0.0006800917872862847
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,64,2048,1.0,9857024,8390656,0.8512362351963433,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998178143778194,0.9997321509213508,0.6965086708890575,0.5538074195570127,0.7951192033978643,1.0,0.6965086708890575,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7321161266958518,0.6061574574839129,0.6061574574839129,0.8279526094030889,0,0,0.0006800917872862847
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,128,2048,1.0,19712000,8390656,0.4256623376623377,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998412552198301,0.9997321509213508,0.735557264362977,0.5538074195570127,0.7529086400045725,1.0,0.735557264362977,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7665833007581748,0.6061574574839129,0.6061574574839129,0.7907261440268843,0,0,0.0006800917872862847
Qwen2.5-72B-Base,Qwen2.5-72B-Instruct,lm_head,8192,152064,1,9,0.0010986328125,168448,155648,0.9240121580547113,0.9986657799103109,0.9993069179084211,0.9993069603843717,0.99912717818104,0.9991644287251831,0.345818710342305,0.3737380502105178,1.0807340350109373,0.7777558284517393,0.345818710342305,0.4805339112077239,0.0013342200896891412,0.17464265587324984,0.8253573441267501,0.46006666819071257,0.4831101003941128,0.5712548485904964,1.0500871586590315,1,1,0.0016165362787203177
Qwen2.5-72B-Base,Qwen2.5-72B-Instruct,lm_head,8192,152064,2,19,0.0023193359375,328704,319488,0.9719626168224299,0.9986657799103109,0.9993069179084211,0.9993069603843717,0.9991778774689231,0.9991822746958102,0.38381790423456424,0.3871136325189105,1.0085866976188065,0.8055906638222045,0.38381790423456424,0.4805339112077239,0.0013342200896891412,0.17464265587324984,0.8253573441267501,0.4914295819405851,0.49414973548431657,0.5712548485904964,1.0055351847827108,1,1,0.0016165362787203177
Qwen2.5-72B-Base,Qwen2.5-72B-Instruct,lm_head,8192,152064,4,39,0.0047607421875,649216,647168,0.9968454258675079,0.9986657799103109,0.9993069179084211,0.9993069603843717,0.9992034970530068,0.9991975053245735,0.40301982173058387,0.3985290120961218,0.9888570998439274,0.829346280878493,0.40301982173058387,0.4805339112077239,0.0013342200896891412,0.17464265587324984,0.8253573441267501,0.5072780255672409,0.5035715028543624,0.5712548485904964,0.9926933111113302,0,0,0.0016165362787203177
Qwen2.5-72B-Base,Qwen2.5-72B-Instruct,lm_head,8192,152064,8,78,0.009521484375,1290240,1286144,0.9968253968253968,0.9986657799103109,0.9993069179084211,0.9993069603843717,0.9992340706176558,0.9992132633664377,0.42593475524512764,0.41033968859992437,0.9633862546947403,0.853924518185656,0.42593475524512764,0.4805339112077239,0.0013342200896891412,0.17464265587324984,0.8253573441267501,0.5261910342336458,0.5133195314458812,0.5712548485904964,0.9755383464362692,0,0,0.0016165362787203177
Qwen2.5-72B-Base,Qwen2.5-72B-Instruct,lm_head,8192,152064,16,156,0.01904296875,2572288,2564096,0.9968152866242038,0.9986657799103109,0.9993069179084211,0.9993069603843717,0.9992675323334709,0.999231309665919,0.45101436248059995,0.4238654176911977,0.9398047001428473,0.8820718118017904,0.45101436248059995,0.4805339112077239,0.0013342200896891412,0.17464265587324984,0.8253573441267501,0.5468906722532572,0.5244830912860323,0.5712548485904964,0.9590273118484489,0,0,0.0016165362787203177
Qwen2.5-72B-Base,Qwen2.5-72B-Instruct,lm_head,8192,152064,32,313,0.0382080078125,5136384,5136384,1.0,0.9986657799103109,0.9993069179084211,0.9993069603843717,0.9993032323356986,0.9992494661206526,0.47777156880936494,0.4374737083126993,0.9156545447082791,0.9103909174967454,0.47777156880936494,0.4805339112077239,0.0013342200896891412,0.17464265587324984,0.8253573441267501,0.5689749290050181,0.5357147938914999,0.5712548485904964,0.9415437598073414,0,0,0.0016165362787203177
Qwen2.5-72B-Base,Qwen2.5-72B-Instruct,lm_head,8192,152064,64,626,0.076416015625,10264576,10264576,1.0,0.9986657799103109,0.9993069179084211,0.9993069603843717,0.9993464591011479,0.9992664365192683,0.5101700956966216,0.4501930480580299,0.8824371554810657,0.9368600998971365,0.5101700956966216,0.4805339112077239,0.0013342200896891412,0.17464265587324984,0.8253573441267501,0.5957152911103034,0.5462127943627517,0.5712548485904964,0.9169024238822405,0,0,0.0016165362787203177
Qwen2.5-72B-Base,Qwen2.5-72B-Instruct,lm_head,8192,152064,128,1252,0.15283203125,20520960,20520960,1.0,0.9986657799103109,0.9993069179084211,0.9993069603843717,0.9994038876623828,0.9992819551228943,0.5532128902689935,0.46182426523566156,0.834803876336115,0.9610648790112659,0.5532128902689935,0.4805339112077239,0.0013342200896891412,0.17464265587324984,0.8253573441267501,0.6312409777223495,0.5558127048814433,0.5712548485904964,0.8805079589207478,0,0,0.0016165362787203177
Qwen2.5-7B,Qwen2.5-7B-Instruct,lm_head,3584,152064,1,21,0.005859375,159232,154112,0.9678456591639871,0.9986040546735593,0.9992492212865177,0.9992492299095472,0.9990488106014802,0.9991191673119958,0.31860554958474013,0.36900631327010863,1.1581917319113215,0.7984180025597709,0.31860554958474013,0.46217183491235747,0.0013959453264406666,0.15361955833121832,0.8463804416687817,0.4232810641068756,0.4659392847353417,0.5447927600912107,1.1007798936587798,1,1,0.0016493118906296146
Qwen2.5-7B,Qwen2.5-7B-Instruct,lm_head,3584,152064,2,43,0.011997767857142858,314880,311808,0.9902439024390244,0.9986040546735593,0.9992492212865177,0.9992492299095472,0.9991121345652247,0.9991404353058534,0.36396833174045923,0.3842418625819608,1.0557013593588092,0.8313831210740597,0.36396833174045923,0.46217183491235747,0.0013959453264406666,0.15361955833121832,0.8463804416687817,0.4616752357031578,0.4788343556909736,0.5447927600912107,1.037167079065182,1,1,0.0016493118906296146
Qwen2.5-7B,Qwen2.5-7B-Instruct,lm_head,3584,152064,4,86,0.023995535714285716,626176,620032,0.9901880621422731,0.9986040546735593,0.9992492212865177,0.9992492299095472,0.9991467011217132,0.9991630349638091,0.3887304451511437,0.4004313633650875,1.0301003390907402,0.8664123019115219,0.3887304451511437,0.46217183491235747,0.0013959453264406666,0.15361955833121832,0.8463804416687817,0.48263340418834544,0.4925368325141935,0.5447927600912107,1.0205195666936955,1,1,0.0016493118906296146
Qwen2.5-7B,Qwen2.5-7B-Instruct,lm_head,3584,152064,8,173,0.04827008928571429,1248768,1243648,0.9958999589995899,0.9986040546735593,0.9992492212865177,0.9992492299095472,0.9991878764984503,0.9991870084686769,0.41822685590391506,0.41760503371861923,0.9985131940320956,0.9035709278948391,0.41822685590391506,0.46217183491235747,0.0013959453264406666,0.15361955833121832,0.8463804416687817,0.5075985893489199,0.5070722912130897,0.5447927600912107,0.9989631607595576,0,0,0.0016493118906296146
Qwen2.5-7B,Qwen2.5-7B-Instruct,lm_head,3584,152064,16,347,0.09681919642857142,2493952,2490880,0.9987682200780127,0.9986040546735593,0.9992492212865177,0.9992492299095472,0.9992335783494192,0.999208149053218,0.4509658537021565,0.43274931203717937,0.9596054967012904,0.9363385635977632,0.4509658537021565,0.46217183491235747,0.0013959453264406666,0.15361955833121832,0.8463804416687817,0.5353082367651887,0.5198901121851076,0.5447927600912107,0.9711976698261712,0,0,0.0016493118906296146
Qwen2.5-7B,Qwen2.5-7B-Instruct,lm_head,3584,152064,32,694,0.19363839285714285,4984320,4978176,0.9987673343605546,0.9986040546735593,0.9992492212865177,0.9992492299095472,0.9992842514773307,0.9992256760663456,0.48726607760902063,0.4453049707693852,0.9138846130115694,0.9635052098183984,0.48726607760902063,0.46217183491235747,0.0013959453264406666,0.15361955833121832,0.8463804416687817,0.5660320363081561,0.5305169761683144,0.5447927600912107,0.9372560953060494,0,0,0.0016493118906296146
Qwen2.5-7B,Qwen2.5-7B-Instruct,lm_head,3584,152064,64,1389,0.38755580357142855,9965056,9959936,0.9994862045933309,0.9986040546735593,0.9992492212865177,0.9992492299095472,0.9993468028875824,0.9992398413136346,0.5320754330091723,0.45545239346616856,0.855992149252862,0.9854611619778537,0.5320754330091723,0.46217183491235747,0.0013959453264406666,0.15361955833121832,0.8463804416687817,0.6039577983226299,0.5391055562722178,0.5447927600912107,0.892621235737785,0,0,0.0016493118906296146
Qwen2.5-7B,Qwen2.5-7B-Instruct,lm_head,3584,152064,128,2779,0.775390625,19926528,19923456,0.9998458336545132,0.9986040546735593,0.9992492212865177,0.9992492299095472,0.9994272253914427,0.9992484925568796,0.5896869327843095,0.46164980183248105,0.782872701032599,0.9988704783795935,0.5896869327843095,0.46217183491235747,0.0013959453264406666,0.15361955833121832,0.8463804416687817,0.6527190449475113,0.5443509215024992,0.5447927600912107,0.8339743197569384,0,0,0.0016493118906296146
Qwen3-0.6B-Base,Qwen3-0.6B,lm_head,1024,151936,1,74,0.072265625,153984,152576,0.9908561928512053,0.9821210165079378,0.9876894496558482,0.9876894506828213,0.9827709732895543,0.9860219167787756,0.036353117161560346,0.2181835601878434,6.001784089606212,0.7005382245276093,0.036353117161560346,0.31145132777725315,0.017878983492062236,0.11109498783782833,0.8889050121621717,0.14340945589045798,0.3050394480601892,0.38794563414359207,2.1270525445211286,1,1,0.020113491596333126
Qwen3-0.6B-Base,Qwen3-0.6B,lm_head,1024,151936,2,149,0.1455078125,306944,306176,0.9974979149291076,0.9821210165079378,0.9876894496558482,0.9876894506828213,0.9832131011152492,0.9865015553790532,0.06108203007157744,0.2450105104163292,4.0111717002401495,0.7866735138517639,0.06108203007157744,0.31145132777725315,0.017878983492062236,0.11109498783782833,0.8889050121621717,0.16539111052149402,0.32888605857931535,0.38794563414359207,1.988535281867968,1,1,0.020113491596333126
Qwen3-0.6B-Base,Qwen3-0.6B,lm_head,1024,151936,4,298,0.291015625,612864,611328,0.9974937343358395,0.9821210165079378,0.9876894496558482,0.9876894506828213,0.9840153615558139,0.9869702772539876,0.10595373325990172,0.2712268708230889,2.5598613892893844,0.8708483369095398,0.10595373325990172,0.31145132777725315,0.017878983492062236,0.11109498783782833,0.8889050121621717,0.20527779238984875,0.3521899127455339,0.38794563414359207,1.7156746896258523,1,1,0.020113491596333126
Qwen3-0.6B-Base,Qwen3-0.6B,lm_head,1024,151936,8,597,0.5830078125,1224704,1223680,0.9991638795986622,0.9821210165079378,0.9876894496558482,0.9876894506828213,0.9850596783009369,0.9874216443084541,0.1643640307797008,0.29647254850196986,1.803755645901236,0.9519065165585168,0.1643640307797008,0.31145132777725315,0.017878983492062236,0.11109498783782833,0.8889050121621717,0.25719899861708184,0.3746309221697219,0.38794563414359207,1.456580018522828,1,1,0.020113491596333126
Qwen3-0.6B-Base,Qwen3-0.6B,lm_head,1024,151936,16,1024,1.0,2448384,2098176,0.8569636135508155,0.9821210165079378,0.9876894496558482,0.9876894506828213,0.9862057136627159,0.9876894496558482,0.2284636124079204,0.31145132777725315,1.3632425947163904,1.0,0.2284636124079204,0.31145132777725315,0.017878983492062236,0.11109498783782833,0.8889050121621717,0.31417743800390446,0.38794563414359207,0.38794563414359207,1.234797879212354,1,1,0.020113491596333126
Qwen3-0.6B-Base,Qwen3-0.6B,lm_head,1024,151936,32,1024,1.0,4895744,2098176,0.42857142857142855,0.9821210165079378,0.9876894496558482,0.9876894506828213,0.9873732759236745,0.9876894496558482,0.2937672277659719,0.31145132777725315,1.060197661072559,1.0,0.2937672277659719,0.31145132777725315,0.017878983492062236,0.11109498783782833,0.8889050121621717,0.37222614900798706,0.38794563414359207,0.38794563414359207,1.0422310070839964,1,1,0.020113491596333126
Qwen3-0.6B-Base,Qwen3-0.6B,lm_head,1024,151936,64,1024,1.0,9790464,2098176,0.21430812676498273,0.9821210165079378,0.9876894496558482,0.9876894506828213,0.9887526976253337,0.9876894496558482,0.3709204788035151,0.31145132777725315,0.8396714270991652,1.0,0.3709204788035151,0.31145132777725315,0.017878983492062236,0.11109498783782833,0.8889050121621717,0.44080806055986543,0.38794563414359207,0.38794563414359207,0.880078358029267,0,0,0.020113491596333126
Qwen3-0.6B-Base,Qwen3-0.6B,lm_head,1024,151936,128,1024,1.0,19579904,2098176,0.10715966738141311,0.9821210165079378,0.9876894496558482,0.9876894506828213,0.9905351611295552,0.9876894496558482,0.47061649927429994,0.31145132777725315,0.6617943235256676,1.0,0.47061649927429994,0.31145132777725315,0.017878983492062236,0.11109498783782833,0.8889050121621717,0.5294283528489685,0.38794563414359207,0.38794563414359207,0.732763238039619,0,0,0.020113491596333126
Qwen3-1.7B-Base,Qwen3-1.7B,lm_head,2048,151936,1,37,0.01806640625,156032,153600,0.9844134536505332,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9915725575514164,0.9927109426624587,0.04074683665036411,0.1703234579729028,4.180041249199177,0.5753804413275434,0.04074683665036411,0.29601885246555293,0.008785420544411506,0.07530012576977059,0.9246998742302294,0.11297872049564198,0.23279820593577155,0.3490287214144442,2.0605491451352687,1,1,0.009500834583464141
Qwen3-1.7B-Base,Qwen3-1.7B,lm_head,2048,151936,2,75,0.03662109375,310016,309248,0.9975227085053675,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9918226143424306,0.9929134637715868,0.06920953684214017,0.19337541184400553,2.7940573028985147,0.6532537040576096,0.06920953684214017,0.29601885246555293,0.008785420544411506,0.07530012576977059,0.9246998742302294,0.13929817578323003,0.2541143447811413,0.3490287214144442,1.8242474702366769,1,1,0.009500834583464141
Qwen3-1.7B-Base,Qwen3-1.7B,lm_head,2048,151936,4,150,0.0732421875,617984,616448,0.9975144987572494,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9921501387668831,0.9930982096426839,0.10648998605875126,0.21440410024466075,2.0133733525551643,0.7242920457899231,0.10648998605875126,0.29601885246555293,0.008785420544411506,0.07530012576977059,0.9246998742302294,0.17377140248507678,0.27355957030045386,0.3490287214144442,1.5742496543638516,1,1,0.009500834583464141
Qwen3-1.7B-Base,Qwen3-1.7B,lm_head,2048,151936,8,300,0.146484375,1233920,1230848,0.9975103734439834,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9925538590405775,0.9932911918717705,0.15244342353548393,0.23637029163083714,1.550544366879938,0.7984974256271162,0.15244342353548393,0.29601885246555293,0.008785420544411506,0.07530012576977059,0.9246998742302294,0.21626454034025816,0.29387170471256835,0.3490287214144442,1.3588529319240572,1,1,0.009500834583464141
Qwen3-1.7B-Base,Qwen3-1.7B,lm_head,2048,151936,16,601,0.29345703125,2465792,2463744,0.9991694352159468,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9929885385344973,0.9934949022627828,0.2019207925154199,0.2595576154456119,1.2854427333222285,0.8768279901220685,0.2019207925154199,0.29601885246555293,0.008785420544411506,0.07530012576977059,0.9246998742302294,0.2620162572132476,0.31531302012782614,0.3490287214144442,1.2034101375289923,1,1,0.009500834583464141
