model_a,model_b,matrix_kind,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy,mean_shift_over_raw_delta,centered_delta_over_raw_delta,w_rank_update_gain_over_raw,rank_affine_update_gain_over_raw,full_affine_update_gain_over_raw,rank_affine_gain_over_w_gain_raw,affine_wins_centered,affine_wins_raw
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,29,1090,0.5322265625,4467584,4466688,0.9997994441738532,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9997944015920607,0.999730352860142,0.6575068145238957,0.5508121448501521,0.837728419969302,0.9945914868579107,0.6575068145238957,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.6976902062593167,0.6035136066943885,0.6061574574839129,0.8650165951592493,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,30,1127,0.55029296875,4621568,4618240,0.9992798980778818,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9997953604267814,0.9997305045742134,0.6591040757144143,0.551064875579406,0.8360817295540119,0.9950478381459741,0.6591040757144143,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.6991000670143108,0.603736685511348,0.6061574574839129,0.863591228205374,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,31,1165,0.56884765625,4775552,4773888,0.9996515586051623,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9997963110728352,0.9997306508291735,0.6606876959306066,0.5513085123257757,0.8344464649810593,0.995487768594296,0.6606876959306066,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7004978872373765,0.6039517373070218,0.6061574574839129,0.8621749591406858,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,32,1203,0.58740234375,4929536,4929536,1.0,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9997972060985998,0.9997307880676506,0.6621786618785604,0.5515371290922177,0.8329128690549172,0.995900577737635,0.6621786618785604,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7018139239566873,0.6041535313585229,0.6061574574839129,0.8608457466224458,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,33,1240,0.60546875,5083520,5081088,0.9995215913382853,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9997980736945676,0.9997309129560072,0.6636239342895631,0.5517451725859054,0.8314124070533584,0.9962762380959848,0.6636239342895631,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7030896281838005,0.6043371659192467,0.6061574574839129,0.8595449878564585,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,34,1278,0.6240234375,5237504,5236736,0.9998533652671197,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9997989169035221,0.9997310335039229,0.66502858194096,0.5519459856177915,0.8299582914269273,0.9966388425407696,0.66502858194096,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.704329473996154,0.6045144183400958,0.6061574574839129,0.8582835741776679,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,35,1315,0.64208984375,5391488,5388288,0.999406471831153,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9997997404238786,0.9997311433126034,0.6664004316212991,0.5521289088472825,0.8285242365524838,0.9969691436942596,0.6664004316212991,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7055403698956739,0.6046758798993992,0.6061574574839129,0.8570393781844273,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,36,1353,0.66064453125,5545472,5543936,0.9997230172652571,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998005504754442,0.9997312484899886,0.6677498445078008,0.5523041170994906,0.8271123110580348,0.9972855140533786,0.6677498445078008,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7067314614230054,0.6048305316496613,0.6061574574839129,0.8558137916088151,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,37,1390,0.6787109375,5699456,5695488,0.9993037932041233,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998013417780951,0.9997313441586759,0.6690680247809543,0.5524634854224946,0.8257209505765355,0.997573282539997,0.6690680247809543,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7078949847378885,0.6049712019079297,0.6061574574839129,0.854605859556883,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,38,1428,0.697265625,5853440,5851136,0.9996063853050514,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998021018027231,0.999731435956764,0.6703341010046316,0.5526164059625519,0.8243895173083752,0.9978494083820446,0.6703341010046316,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7090125171685202,0.6051061808765162,0.6061574574839129,0.853449221592082,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,39,1466,0.7158203125,6007424,6006784,0.9998934651524514,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.99980284822432,0.9997315210428299,0.6715775168119418,0.5527581453761122,0.8230742267849,0.9981053446670328,0.6715775168119418,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7101100478411941,0.6052312905566367,0.6061574574839129,0.8523063325136725,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,40,1503,0.73388671875,6161408,6158336,0.9995014126641183,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998035844436433,0.999731597940229,0.6728039373069765,0.5528862438153462,0.8217642810301865,0.9983366496924088,0.6728039373069765,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7111925771953999,0.6053443597048286,0.6061574574839129,0.8511679945986141,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,41,1541,0.75244140625,6315392,6313984,0.9997770526358459,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998043058070244,0.9997316711236426,0.6740056102420311,0.5530081553645853,0.8204800478826928,0.9985567831628785,0.6740056102420311,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7122532625244673,0.605451967846736,0.6061574574839129,0.8500515191756494,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,42,1578,0.7705078125,6469376,6465536,0.9994064342527007,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998050185342706,0.9997317369462053,0.6751928967943263,0.5531178049450992,0.8191996799302631,0.9987547754191066,0.6751928967943263,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.713301249369042,0.6055487526689592,0.6061574574839129,0.8489383037035244,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,43,1616,0.7890625,6623360,6621184,0.9996714658421103,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998057222226604,0.9997317985178207,0.6763651260962722,0.5532203731454983,0.8179315458478477,0.9989399809558638,0.6763651260962722,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7143359455718159,0.6056392869418205,0.6061574574839129,0.8478353787124834,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,44,1654,0.8076171875,6777344,6776832,0.999924454181461,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998064122632722,0.9997318550330462,0.6775146204410075,0.5533145182306032,0.8166827719089514,0.999109977026303,0.6775146204410075,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7153505742213756,0.6057223863507041,0.6061574574839129,0.8467490041648509,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,45,1691,0.82568359375,6931328,6928384,0.999575261768019,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998070954128746,0.9997319046125156,0.6786526354958725,0.5533971094849943,0.8154349965511333,0.9992591105544476,0.6786526354958725,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7163550704014435,0.6057952874948395,0.6061574574839129,0.8456634321794545,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,46,1729,0.84423828125,7085312,7084032,0.999819344582144,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998077537727423,0.99973195061224,0.6797493549235419,0.5534737374719204,0.8142320893179443,0.9993974763188272,0.6797493549235419,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7173231160094438,0.6058629250184596,0.6061574574839129,0.8446164796541747,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,47,1766,0.8623046875,7239296,7235584,0.9994872429584313,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998084011248939,0.9997319907053849,0.6808277373037563,0.5535405260675292,0.8130405031082966,0.9995180752729947,0.6808277373037563,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7182749759843597,0.6059218775682298,0.6061574574839129,0.8435792667534384,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,48,1804,0.880859375,7393280,7391232,0.9997229916897507,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998090405121126,0.9997320275767593,0.6818928514138609,0.5536019477224194,0.8118606120808591,0.9996289832397738,0.6818928514138609,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7192151244036294,0.6059760928595364,0.6061574574839129,0.8425519323749059,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,49,1842,0.8994140625,7547264,7546880,0.9999491206349744,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998096576154183,0.9997320600853193,0.6829208441839955,0.5536561016450866,0.8107178252944323,0.9997267679944642,0.6829208441839955,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7201225067851921,0.6060238931133399,0.6061574574839129,0.8415566621001515,0,0
