model_a,model_b,bootstrap,align_mode,n_tokens,n_pairs,hidden_dim_a,hidden_dim_b,vocab_size_a,vocab_size_b,actual_tied_a,actual_tied_b,gcorr_E_cos,gcorr_E_euc,gcorr_E_euc2,gcorr_U_cos,gcorr_U_euc,gcorr_U_euc2
Qwen2.5-1.5B-Instruct,Qwen2.5-14B-Instruct,87,string,20000,5000000,1536,5120,151936,152064,True,False,0.16224428872462207,0.6001452231383754,0.5503793830238303,0.7330893985203535,0.8713685333941126,0.8534632560013415
Qwen2.5-1.5B-Instruct,Qwen2.5-14B-Instruct,89,string,20000,5000000,1536,5120,151936,152064,True,False,0.1589688652088015,0.5974171988211754,0.5471899677044738,0.7329530134304961,0.8705597203798412,0.8533544860254341
Qwen2.5-1.5B-Instruct,Qwen2.5-14B-Instruct,90,string,20000,5000000,1536,5120,151936,152064,True,False,0.16002920855262326,0.6003323892196645,0.5511103984144203,0.7292933149451511,0.8730117303047089,0.8556673053899693
Qwen2.5-1.5B-Instruct,Qwen2.5-14B-Instruct,91,string,20000,5000000,1536,5120,151936,152064,True,False,0.1589846432597031,0.614549047200334,0.5641837494698472,0.7409247259411859,0.8775363107805506,0.8599995324396426
Qwen2.5-1.5B-Instruct,Qwen2.5-14B-Instruct,92,string,20000,5000000,1536,5120,151936,152064,True,False,0.1588448948222952,0.6113963418047752,0.560771472826984,0.7393346573547627,0.8766503762180602,0.8587842073703567
Qwen2.5-1.5B-Instruct,Qwen2.5-14B-Instruct,93,string,20000,5000000,1536,5120,151936,152064,True,False,0.15723445452310622,0.6013823923861276,0.55100467818363,0.7371046654560709,0.8705637918408673,0.8519605408349764
Qwen2.5-1.5B-Instruct,Qwen2.5-14B-Instruct,94,string,20000,5000000,1536,5120,151936,152064,True,False,0.16293522325738505,0.6129898655999153,0.5628516501224557,0.7385958067411815,0.8774578046335302,0.859813664629071
Qwen2.5-1.5B-Instruct,Qwen2.5-14B-Instruct,95,string,20000,5000000,1536,5120,151936,152064,True,False,0.15856519164295507,0.605357761116949,0.5546004446505133,0.7351970657689073,0.8749580422798389,0.8575525106998002
Qwen2.5-1.5B-Instruct,Qwen2.5-14B-Instruct,96,string,20000,5000000,1536,5120,151936,152064,True,False,0.1593666361442324,0.6007459408956836,0.55021009869322,0.7307800589112131,0.873900699997433,0.8559565345805873
Qwen2.5-1.5B-Instruct,Qwen2.5-14B-Instruct,97,string,20000,5000000,1536,5120,151936,152064,True,False,0.16087896425331347,0.5990931541644777,0.5483681643690148,0.7359960302615244,0.876346196519022,0.8587292464136894
Qwen2.5-1.5B-Instruct,Qwen2.5-14B-Instruct,98,string,20000,5000000,1536,5120,151936,152064,True,False,0.16116506418238835,0.6002124555406985,0.5505192335685277,0.7310000207855378,0.8737660299333839,0.856474325978446
Qwen2.5-1.5B-Instruct,Qwen2.5-14B-Instruct,99,string,20000,5000000,1536,5120,151936,152064,True,False,0.1586792153491247,0.599552814745055,0.5491706418593991,0.7351979801715024,0.8723780447815052,0.85415393665723
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,4,string,20000,5000000,1536,5120,151936,152064,True,False,0.16248991236652882,0.5728109904621669,0.5198357498264837,0.7728043161946222,0.8510631769245086,0.8283792687897714
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,6,string,20000,5000000,1536,5120,151936,152064,True,False,0.1620591540851092,0.5793820634732438,0.5272485125336379,0.771397157851659,0.852825845640533,0.8306172370987757
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,5,string,20000,5000000,1536,5120,151936,152064,True,False,0.1672411783264672,0.5744274806846782,0.5227203639341345,0.7706551405984837,0.8549051695972477,0.833812725081332
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,2,string,20000,5000000,1536,5120,151936,152064,True,False,0.16362034345838164,0.5642582779230906,0.5115170213096952,0.7678716570153563,0.8504986029254841,0.8286221417998807
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,0,string,20000,5000000,1536,5120,151936,152064,True,False,0.16317178790326578,0.5775339463342641,0.5252088025453888,0.7709956143125473,0.8531431360462506,0.8308718957282492
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,7,string,20000,5000000,1536,5120,151936,152064,True,False,0.16203069511517335,0.5798057456124659,0.5275258504361743,0.767519250218197,0.855293582875567,0.8339176614439552
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,1,string,20000,5000000,1536,5120,151936,152064,True,False,0.1684043587149209,0.5710898834221529,0.5195614180556438,0.7687608550434437,0.8516820083294182,0.8300887410273147
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,3,string,20000,5000000,1536,5120,151936,152064,True,False,0.16778914081483606,0.570572697053281,0.5186925265283303,0.7679555532528521,0.8511060457081534,0.8292866641476937
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,8,string,20000,5000000,1536,5120,151936,152064,True,False,0.16564001053115135,0.5730498324885079,0.5210540056633466,0.7663959614316986,0.8509005689951197,0.829038122941149
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,9,string,20000,5000000,1536,5120,151936,152064,True,False,0.16932016405582995,0.5661568494839188,0.5152696674571924,0.7630327232664827,0.8504385188856558,0.8297515490727916
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,10,string,20000,5000000,1536,5120,151936,152064,True,False,0.16587557711344172,0.5766141317017931,0.5266496433834692,0.765623468991562,0.850222284267738,0.8288420368301863
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,11,string,20000,5000000,1536,5120,151936,152064,True,False,0.164297268660073,0.5762689290687536,0.5243205038213705,0.7679659000467584,0.8520296310172695,0.8301404813865838
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,12,string,20000,5000000,1536,5120,151936,152064,True,False,0.16708803691149013,0.5709452872491037,0.5186580369731709,0.7676321866052681,0.8496487703289102,0.8277332549943905
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,13,string,20000,5000000,1536,5120,151936,152064,True,False,0.16882096428185894,0.5711464883177788,0.5193763296699854,0.7661741072540326,0.8541848412565818,0.8332013291505753
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,14,string,20000,5000000,1536,5120,151936,152064,True,False,0.16156706147982886,0.5846213768852218,0.5321251685208807,0.7709053283394209,0.8566133297398016,0.8346254698907417
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,15,string,20000,5000000,1536,5120,151936,152064,True,False,0.1664572593800559,0.5771313792523032,0.5259092317226893,0.7694539816220203,0.8530345953935725,0.8315364695575445
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,16,string,20000,5000000,1536,5120,151936,152064,True,False,0.16220553875188973,0.5767906391532154,0.5236043496081229,0.7736133685832504,0.8545158434891694,0.8318947721040504
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,17,string,20000,5000000,1536,5120,151936,152064,True,False,0.1652408489639489,0.5781003429914002,0.525802679829986,0.7709859682600755,0.8518094463942397,0.8299738885841081
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,19,string,20000,5000000,1536,5120,151936,152064,True,False,0.1662014814392841,0.5688480097997383,0.5173720067315708,0.77112399308584,0.8529800982292678,0.8310105589279939
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,18,string,20000,5000000,1536,5120,151936,152064,True,False,0.1668478483532762,0.5718058057450871,0.5215255179143591,0.7675909187471708,0.8477951905968254,0.8263262093777607
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,20,string,20000,5000000,1536,5120,151936,152064,True,False,0.16855844644717216,0.5715287742338035,0.5194745476374151,0.7677774384247136,0.8503139443791164,0.8281382846590574
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,21,string,20000,5000000,1536,5120,151936,152064,True,False,0.16268142790802184,0.5851121684076122,0.532549956709651,0.7741761202423386,0.8575516041398641,0.8359356125372941
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,22,string,20000,5000000,1536,5120,151936,152064,True,False,0.1613699289604579,0.5734931769214453,0.5205500640479965,0.7721601053660699,0.8534481532357786,0.8315449943286705
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,23,string,20000,5000000,1536,5120,151936,152064,True,False,0.1630206192262151,0.5672927587418268,0.5150169859564457,0.7652727490133973,0.8500127134129335,0.8286437329369306
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,24,string,20000,5000000,1536,5120,151936,152064,True,False,0.16608800652756292,0.580738784298785,0.5281757490649259,0.7724042315276303,0.8525749063191365,0.8300613492403747
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,25,string,20000,5000000,1536,5120,151936,152064,True,False,0.16672200815487367,0.5646078500740204,0.5137268261292263,0.760836451552589,0.8483949386578288,0.8279431120705167
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,26,string,20000,5000000,1536,5120,151936,152064,True,False,0.16598333036714197,0.5746125373990243,0.5223245945093471,0.7690625975615041,0.8533874858883409,0.8312350072105961
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,27,string,20000,5000000,1536,5120,151936,152064,True,False,0.16431234869037303,0.5812477511942663,0.5288053007547434,0.7743230157860574,0.851287883200779,0.8283338269120339
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,28,string,20000,5000000,1536,5120,151936,152064,True,False,0.16450655377657145,0.5716258993350575,0.5190981811154813,0.7683886593231182,0.8537854745972829,0.8320421859845205
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,30,string,20000,5000000,1536,5120,151936,152064,True,False,0.16754115868885855,0.5703659029250863,0.5188067816560339,0.7632462050895256,0.8516996093834647,0.8302896376013396
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,29,string,20000,5000000,1536,5120,151936,152064,True,False,0.15852256342218057,0.5799464857941288,0.5268709135461085,0.7732708700512194,0.8546534798211239,0.8325963512391812
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,32,string,20000,5000000,1536,5120,151936,152064,True,False,0.1637481468342333,0.5806304149697606,0.5291293980923133,0.7715816847822272,0.852955425032307,0.8309617364552732
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,31,string,20000,5000000,1536,5120,151936,152064,True,False,0.16612372324900102,0.5745500662273006,0.5227370096155954,0.7724061497776891,0.852740844534467,0.830610111064534
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,33,string,20000,5000000,1536,5120,151936,152064,True,False,0.16464590510133767,0.5805595100409227,0.5289337603568821,0.772908801548334,0.8563893639523422,0.8346950011218732
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,34,string,20000,5000000,1536,5120,151936,152064,True,False,0.16633874997808554,0.5722623510426451,0.5203518077666491,0.7681933490777691,0.8537529202390424,0.8324116159330323
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,35,string,20000,5000000,1536,5120,151936,152064,True,False,0.1640213548136097,0.5772978415513987,0.5256812009852692,0.7715730595306218,0.8526804173645139,0.8309777831660636
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,37,string,20000,5000000,1536,5120,151936,152064,True,False,0.16632014706218123,0.5747911934849324,0.522519728771916,0.7672667677109142,0.8516963293513947,0.8300906155245023
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,36,string,20000,5000000,1536,5120,151936,152064,True,False,0.16739217316186636,0.5723944382065334,0.5199647217843378,0.7715040523310474,0.8503312445380633,0.8282692234272772
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,38,string,20000,5000000,1536,5120,151936,152064,True,False,0.16619159183209692,0.5822119026854777,0.5298245188698792,0.7720931698611793,0.8548359281769883,0.8327308843499661
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,39,string,20000,5000000,1536,5120,151936,152064,True,False,0.1658825658809897,0.5774321053465793,0.5267594814178002,0.7708292180273538,0.8513529559435858,0.8297598321378727
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,42,string,20000,5000000,1536,5120,151936,152064,True,False,0.16449266534225646,0.5694051875144636,0.5185305187499145,0.7676799188340825,0.8486327740479015,0.8263346491385892
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,40,string,20000,5000000,1536,5120,151936,152064,True,False,0.16188651862731052,0.5761983366654407,0.5249897505292289,0.7675178482428525,0.8483383585500559,0.8260345237271141
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,41,string,20000,5000000,1536,5120,151936,152064,True,False,0.1669481778503082,0.5772745704869109,0.5268500168040848,0.7665220579335243,0.847031045032323,0.8251369119264753
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,43,string,20000,5000000,1536,5120,151936,152064,True,False,0.1650425946292718,0.5718591113440473,0.5197984886812591,0.7687405851151532,0.8497312214724166,0.8276586619939598
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,44,string,20000,5000000,1536,5120,151936,152064,True,False,0.1590576486458392,0.5776550905348917,0.5240634692104945,0.7732874382117081,0.8530156353355751,0.8304803198194335
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,45,string,20000,5000000,1536,5120,151936,152064,True,False,0.16757012508733599,0.5791426062017724,0.5276289110295087,0.7701456510641181,0.8566016907366801,0.8355799567314748
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,47,string,20000,5000000,1536,5120,151936,152064,True,False,0.1633973298790858,0.5825550392500085,0.5295297990548861,0.7736747466874511,0.8588446593139285,0.8371390009669082
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,46,string,20000,5000000,1536,5120,151936,152064,True,False,0.1664315922770665,0.5753142341940177,0.5240113284598014,0.7659537472225826,0.8502374861669821,0.8284582252953411
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,49,string,20000,5000000,1536,5120,151936,152064,True,False,0.1634463262669486,0.5769668476431313,0.525595448195911,0.7683757763616158,0.8538728454937998,0.8325881848735457
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,48,string,20000,5000000,1536,5120,151936,152064,True,False,0.16320716732865623,0.5821171612594271,0.5297985123790047,0.7720625975117975,0.8527474677606085,0.8303461077109885
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,50,string,20000,5000000,1536,5120,151936,152064,True,False,0.1648295150638168,0.5793618633723727,0.5269004944897084,0.7702602162786796,0.8531821922334049,0.8308299391611141
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,51,string,20000,5000000,1536,5120,151936,152064,True,False,0.16411605098669263,0.5822657172851453,0.5317870878456157,0.7681809444254364,0.8538807185706029,0.8328282843814201
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,52,string,20000,5000000,1536,5120,151936,152064,True,False,0.16432957895953434,0.5815629753440361,0.5296144874349925,0.7706723840019843,0.853965076095543,0.8321852272101785
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,53,string,20000,5000000,1536,5120,151936,152064,True,False,0.15998725592295882,0.577811646835194,0.5244935617121101,0.7750856223233995,0.8578385547568461,0.8361000132331914
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,54,string,20000,5000000,1536,5120,151936,152064,True,False,0.16583479864547102,0.570450993366812,0.5171431221467103,0.7692670223606123,0.850617028825715,0.8285431596004253
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,55,string,20000,5000000,1536,5120,151936,152064,True,False,0.1661757123035621,0.5783535851893068,0.5271719087567169,0.7701603000860968,0.8539360048222461,0.832650206792967
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,57,string,20000,5000000,1536,5120,151936,152064,True,False,0.16910861842959787,0.5722976919831329,0.5216652821703642,0.7648947115129641,0.8520394702895417,0.8311017266969987
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,56,string,20000,5000000,1536,5120,151936,152064,True,False,0.16465125384864648,0.5777499685664254,0.5259823811013526,0.7700223371219371,0.8511746908409263,0.8290507820470835
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,58,string,20000,5000000,1536,5120,151936,152064,True,False,0.16567815596997412,0.5799285467679308,0.5288987520067052,0.7691795077151006,0.8510365299025464,0.8291283009977918
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,59,string,20000,5000000,1536,5120,151936,152064,True,False,0.1633862378117256,0.5709208437122878,0.5179087803911833,0.7720749184161416,0.8500909594035128,0.8282041586432073
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,61,string,20000,5000000,1536,5120,151936,152064,True,False,0.16887347112623616,0.5753600212894874,0.5242892086798124,0.7679962241398561,0.8498816287493154,0.8284768192435346
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,60,string,20000,5000000,1536,5120,151936,152064,True,False,0.16307991055772167,0.5797140213572982,0.5266313563777875,0.7725318004986208,0.8538002850626183,0.8314124007513509
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,62,string,20000,5000000,1536,5120,151936,152064,True,False,0.16684503900324793,0.5678749615738213,0.5160204286363721,0.7669150833596384,0.8501962691948473,0.8287894357776461
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,63,string,20000,5000000,1536,5120,151936,152064,True,False,0.17058321823849049,0.5720450001879123,0.520515517077988,0.7688133984426695,0.8525370733398312,0.8309083919416466
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,64,string,20000,5000000,1536,5120,151936,152064,True,False,0.16383914388947127,0.5873168272315615,0.5354557370001595,0.7753310956603093,0.8535799808789047,0.831413387589513
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,65,string,20000,5000000,1536,5120,151936,152064,True,False,0.16562846888335553,0.5744053055078776,0.5212761173610791,0.7681614699550654,0.8533343695002961,0.8317767868164495
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,66,string,20000,5000000,1536,5120,151936,152064,True,False,0.16405855251213924,0.5809208971157367,0.5288522936204981,0.7713876610990569,0.8537363659219352,0.8320104378054
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,67,string,20000,5000000,1536,5120,151936,152064,True,False,0.16133704918266353,0.5749606274636428,0.5229465955544669,0.7684760797852459,0.8515951049798367,0.8295930288076415
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,68,string,20000,5000000,1536,5120,151936,152064,True,False,0.16828766998782452,0.5822578819203634,0.5319323719709945,0.7686110722485654,0.8528480226623527,0.8312106118168787
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,69,string,20000,5000000,1536,5120,151936,152064,True,False,0.1684617226763311,0.5844948431998677,0.5322126048725112,0.771637544557331,0.8554043446482503,0.8335874476666388
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,70,string,20000,5000000,1536,5120,151936,152064,True,False,0.16358460892383464,0.563851689202776,0.5133295426752608,0.7648378960857144,0.8477793291501351,0.8259917582877542
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,71,string,20000,5000000,1536,5120,151936,152064,True,False,0.16636958942800759,0.5678445911883669,0.5170430199092997,0.767398155680199,0.8484141106165718,0.8263603197263311
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,72,string,20000,5000000,1536,5120,151936,152064,True,False,0.16510436409858492,0.5867875269551316,0.534826969796946,0.7726845611853913,0.8542954280778404,0.8320986425384133
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,73,string,20000,5000000,1536,5120,151936,152064,True,False,0.1668343209501225,0.574164317438692,0.5220509418961392,0.7694583845649126,0.8512058070896563,0.829249150903386
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,74,string,20000,5000000,1536,5120,151936,152064,True,False,0.17125572328495167,0.5699360723771913,0.518459569890016,0.7620133876338532,0.8505744442348169,0.8298736122133555
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,76,string,20000,5000000,1536,5120,151936,152064,True,False,0.16429324839602652,0.5763884685360723,0.5249921655227048,0.7715990404664063,0.8541178416595255,0.8320428856733015
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,75,string,20000,5000000,1536,5120,151936,152064,True,False,0.1641226921415528,0.5722227320010796,0.5204788427943222,0.7679571590197313,0.8519856268483569,0.8302271270682438
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,77,string,20000,5000000,1536,5120,151936,152064,True,False,0.16826990817513296,0.5610693236592069,0.511847419711671,0.7605412013141863,0.8451020694401331,0.8240697521522973
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,78,string,20000,5000000,1536,5120,151936,152064,True,False,0.16662117328427503,0.5669584073549999,0.514980305473132,0.765999401452484,0.8500672995282118,0.8286600469561272
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,79,string,20000,5000000,1536,5120,151936,152064,True,False,0.16864219021467175,0.5633263588558951,0.5119190533041585,0.7646077831771686,0.8479135588465463,0.8266133575526138
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,80,string,20000,5000000,1536,5120,151936,152064,True,False,0.16359871312958518,0.5921558414796009,0.5405923283849674,0.7753983816950862,0.8547545943599163,0.8326862469417279
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,81,string,20000,5000000,1536,5120,151936,152064,True,False,0.16996404367514067,0.563597418271283,0.513120749691519,0.7600525804111701,0.8457147307702005,0.8244202911504135
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,82,string,20000,5000000,1536,5120,151936,152064,True,False,0.1662104504530291,0.5811434005363564,0.5290814532595397,0.7725123712669472,0.8509215967044853,0.8284980955592139
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,83,string,20000,5000000,1536,5120,151936,152064,True,False,0.17123961302200374,0.5712274138207821,0.5196498370575318,0.766156682617845,0.851345129940489,0.8302420964539045
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,84,string,20000,5000000,1536,5120,151936,152064,True,False,0.1674554877689076,0.5698702675112309,0.5177008751439109,0.7660214351092219,0.8517763919425452,0.8301790337465622
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,85,string,20000,5000000,1536,5120,151936,152064,True,False,0.16745978147154206,0.5844024564719601,0.5321228747591877,0.7732605292325136,0.857216348423153,0.8357572448745658
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,86,string,20000,5000000,1536,5120,151936,152064,True,False,0.1649996702111987,0.5735228845871869,0.5209704407865207,0.7733414996227087,0.853869630373066,0.8317960721406851
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,87,string,20000,5000000,1536,5120,151936,152064,True,False,0.16994412373558862,0.5716184098478979,0.5208607061309751,0.7682705403490009,0.84775739773475,0.8257670504054208
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,88,string,20000,5000000,1536,5120,151936,152064,True,False,0.16658310397637785,0.5777679779984185,0.5252633533899802,0.773550032272416,0.8549796835213085,0.8332335812007847
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,89,string,20000,5000000,1536,5120,151936,152064,True,False,0.16941905114282146,0.5681418201934648,0.5168089453379702,0.7649870541324916,0.8465409748457539,0.825300460854616
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,91,string,20000,5000000,1536,5120,151936,152064,True,False,0.16479646675388485,0.5856147292925983,0.5339946415857179,0.7725860339020708,0.8541852882536097,0.8325708699860404
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,90,string,20000,5000000,1536,5120,151936,152064,True,False,0.16855830343628167,0.5713171060879991,0.5209695827844198,0.762951342433882,0.8490726231498511,0.8277853279753105
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,92,string,20000,5000000,1536,5120,151936,152064,True,False,0.16514247654590192,0.5823394291154935,0.5304029017735383,0.7734406965983421,0.8541172052024326,0.8322405329353963
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,93,string,20000,5000000,1536,5120,151936,152064,True,False,0.1645483183341079,0.5722802555490575,0.520912949361475,0.7717229161938585,0.8470680649462936,0.8246231151320566
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,94,string,20000,5000000,1536,5120,151936,152064,True,False,0.168124884506361,0.5841772921262235,0.5328086445646886,0.771614016096706,0.8530064221953518,0.83114479488967
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,95,string,20000,5000000,1536,5120,151936,152064,True,False,0.1655364334598744,0.5766045088247825,0.5247114366324799,0.7683053590948287,0.8509439855913196,0.829509877720286
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,96,string,20000,5000000,1536,5120,151936,152064,True,False,0.1664014446664839,0.5713847946471623,0.5195733831177837,0.7642632271961742,0.8496914815477398,0.827982471562973
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,97,string,20000,5000000,1536,5120,151936,152064,True,False,0.16686225505763,0.5699833291998203,0.5180899226762488,0.7693542144304448,0.8526351606367848,0.8310572515736664
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,98,string,20000,5000000,1536,5120,151936,152064,True,False,0.16850123877379097,0.5713612106421636,0.5204709351970457,0.7659139151575486,0.8494721450333738,0.8280122167546511
Qwen2.5-1.5B-Instruct,Qwen2.5-32B-Instruct,99,string,20000,5000000,1536,5120,151936,152064,True,False,0.1675856663659052,0.570520850339205,0.5189714172893638,0.7689556626285106,0.8488245438194263,0.8268577449669284
Qwen2.5-1.5B-Instruct,Qwen2.5-72B-Instruct,3,string,20000,5000000,1536,8192,151936,152064,True,False,0.14469002806799094,0.5090801450939691,0.45176353375667067,0.7796632175610558,0.7585648209946882,0.7213677950685541
Qwen2.5-1.5B-Instruct,Qwen2.5-72B-Instruct,1,string,20000,5000000,1536,8192,151936,152064,True,False,0.14313101600988606,0.509048397293757,0.4516405512700817,0.779572188185896,0.7584729537706699,0.7218460648284188
Qwen2.5-1.5B-Instruct,Qwen2.5-72B-Instruct,4,string,20000,5000000,1536,8192,151936,152064,True,False,0.14108421784137448,0.5102918868718422,0.45232615932816145,0.7849122652385042,0.7595400656856754,0.721898189809141
Qwen2.5-1.5B-Instruct,Qwen2.5-72B-Instruct,0,string,20000,5000000,1536,8192,151936,152064,True,False,0.14184491895587745,0.5143428622989094,0.4562954362757457,0.7811602186338724,0.7648299430694708,0.7282517067414164
Qwen2.5-1.5B-Instruct,Qwen2.5-72B-Instruct,2,string,20000,5000000,1536,8192,151936,152064,True,False,0.14424942646635355,0.4993246327568065,0.44100036680710464,0.7795335380603714,0.7617394990457419,0.7251917440615431
Qwen2.5-1.5B-Instruct,Qwen2.5-72B-Instruct,7,string,20000,5000000,1536,8192,151936,152064,True,False,0.1419947268643786,0.5179912132818273,0.460409519055862,0.7802136072838346,0.7670765721166071,0.7312043185009838
Qwen2.5-1.5B-Instruct,Qwen2.5-72B-Instruct,6,string,20000,5000000,1536,8192,151936,152064,True,False,0.13846008802511373,0.5199528204016599,0.46266632873430724,0.7839344997180568,0.759153283101128,0.7205295507637823
Qwen2.5-1.5B-Instruct,Qwen2.5-72B-Instruct,5,string,20000,5000000,1536,8192,151936,152064,True,False,0.14193830797743356,0.5145807452914812,0.45798057794705654,0.7823336538373151,0.7614651003498032,0.724774969301911
Qwen2.5-1.5B-Instruct,Qwen2.5-72B-Instruct,12,string,20000,5000000,1536,8192,151936,152064,True,False,0.14414713123926454,0.508944816058624,0.4516500806186597,0.7806354918098524,0.7539055480293272,0.7158728207391676
