subset,model,model_group,role,matrix,tied,vocab_size,hidden_dim,mean,var,min,max,mean_vec_norm,mu_over_row_norm,sigma1,sigma1_centered,sigma1_over_mean_row,sigma1_c_over_mean_row,sigma1_over_mean_sqrt_n,sigma1_c_over_mean_sqrt_n,cos_v1_mu,cos_v1_v1_centered,rank1_energy_frac,rank5_energy_frac,rank10_energy_frac,participation_ratio,effective_rank,isotropy_pr_over_d,sigma_ratio,rank1_centered_energy_frac,rank5_centered_energy_frac,participation_ratio_centered,effective_rank_centered,isotropy_pr_over_d_centered,sigma_ratio_centered
base_instruct,Gemma-3-12B-Instruct,gemma3,instruct,U,True,262208,3840,0.9502406120300293,0.00033562071621418,0.0047323317267000675,1.0044832229614258,0.12568964064121246,0.13227138374216366,81.51685333251953,78.43932342529297,85.78548664466412,82.54680175973593,0.16752932949329388,0.1612045450987085,0.5321645140647888,0.9390351176261902,0.028054339811205864,0.06333637237548828,0.07663910835981369,651.8692626953125,2741.568603515625,0.16975762049357096,29.26636908378371,0.02643989957869053,0.04885301738977432,845.317138671875,2899.130126953125,0.2201346715291341,28.216709520818
base_instruct,Gemma-3-1B,gemma3,base,E,True,262144,1152,1.046724796295166,2.0126249111740435e-08,1.0449693202972412,1.0481470823287964,0.25679904222488403,0.24533577797508224,143.8625946044922,81.3187484741211,137.44070563121002,77.68875712311875,0.2684388781859571,0.1517358537560913,0.985007643699646,0.7327244281768799,0.07205624133348465,0.10358638316392899,0.11932981014251709,157.97837829589844,800.1858520507812,0.13713400893741184,26.072778325957927,0.02449853904545307,0.048570044338703156,592.8047485351562,985.6022338867188,0.5145874553256564,15.206124044497273
base_instruct,Gemma-3-1B,gemma3,base,U,True,262144,1152,1.046724796295166,2.0126249111740435e-08,1.0449693202972412,1.0481470823287964,0.25679904222488403,0.24533577797508224,143.8625946044922,81.3187484741211,137.44070563121002,77.68875712311875,0.2684388781859571,0.1517358537560913,0.985007643699646,0.7327244281768799,0.07205624133348465,0.10358638316392899,0.11932981014251709,157.97837829589844,800.1858520507812,0.13713400893741184,26.072778325957927,0.02449853904545307,0.048570044338703156,592.8047485351562,985.6022338867188,0.5145874553256564,15.206124044497273
base_instruct,Gemma-3-1B-Instruct,gemma3,instruct,E,True,262144,1152,0.947531521320343,0.0007429362740367651,0.7278562188148499,1.1100610494613647,0.2861494719982147,0.30199467306320127,155.64996337890625,78.4717788696289,164.2688924700109,82.81705902934036,0.32083768060549006,0.16175206841668038,0.9915790557861328,0.6675198078155518,0.10284710675477982,0.13660839200019836,0.15016841888427734,85.30886840820312,694.9102172851562,0.07405283715989855,55.521696633307414,0.02876339666545391,0.052521634846925735,534.2814331054688,983.0174560546875,0.46378596623738605,29.22169466111203
base_instruct,Gemma-3-1B-Instruct,gemma3,instruct,U,True,262144,1152,0.947531521320343,0.0007429362740367651,0.7278562188148499,1.1100610494613647,0.2861494719982147,0.30199467306320127,155.64996337890625,78.4717788696289,164.2688924700109,82.81705902934036,0.32083768060549006,0.16175206841668038,0.9915790557861328,0.6675198078155518,0.10284710675477982,0.13660839200019836,0.15016841888427734,85.30886840820312,694.9102172851562,0.07405283715989855,55.521696633307414,0.02876339666545391,0.052521634846925735,534.2814331054688,983.0174560546875,0.46378596623738605,29.22169466111203
base_instruct,Gemma-3-27B,gemma3,base,E,True,262208,5376,1.0307968854904175,0.000260220724157989,0.005096373613923788,1.0320360660552979,0.10149392485618591,0.09846161381046337,83.35383605957031,82.48023223876953,80.8634829937763,80.01597973482448,0.15791721439494036,0.15626213661583202,0.30009663105010986,0.9918380975723267,0.024930693209171295,0.05394725874066353,0.06524237245321274,869.926025390625,3737.01611328125,0.16181659698486328,39.77139107648466,0.02465103566646576,0.04661274701356888,975.8294067382812,3848.639892578125,0.18151588667006718,39.37369958740474
base_instruct,Gemma-3-27B,gemma3,base,U,True,262208,5376,1.0307968854904175,0.000260220724157989,0.005096373613923788,1.0320360660552979,0.10149392485618591,0.09846161381046337,83.35383605957031,82.48023223876953,80.8634829937763,80.01597973482448,0.15791721439494036,0.15626213661583202,0.30009663105010986,0.9918380975723267,0.024930693209171295,0.05394725874066353,0.06524237245321274,869.926025390625,3737.01611328125,0.16181659698486328,39.77139107648466,0.02465103566646576,0.04661274701356888,975.8294067382812,3848.639892578125,0.18151588667006718,39.37369958740474
base_instruct,Gemma-3-27B-Instruct,gemma3,instruct,E,True,262208,5376,1.0202463865280151,0.0003491851093713194,0.005080182570964098,1.0795257091522217,0.10337291657924652,0.10132152188358472,83.67351531982422,82.54478454589844,82.01303787789561,80.90670644958058,0.1601621647529183,0.15800162490366973,0.3350076377391815,0.9897451996803284,0.02564224600791931,0.05297498404979706,0.06378564238548279,866.3421630859375,3787.27783203125,0.16114995593116396,35.26699447668223,0.025215160101652145,0.04490348696708679,983.7236328125,3909.273193359375,0.1829843066987537,34.7996984986199
base_instruct,Gemma-3-27B-Instruct,gemma3,instruct,U,True,262208,5376,1.0202463865280151,0.0003491851093713194,0.005080182570964098,1.0795257091522217,0.10337291657924652,0.10132152188358472,83.67351531982422,82.54478454589844,82.01303787789561,80.90670644958058,0.1601621647529183,0.15800162490366973,0.3350076377391815,0.9897451996803284,0.02564224600791931,0.05297498404979706,0.06378564238548279,866.3421630859375,3787.27783203125,0.16114995593116396,35.26699447668223,0.025215160101652145,0.04490348696708679,983.7236328125,3909.273193359375,0.1829843066987537,34.7996984986199
base_instruct,Gemma-3-4B,gemma3,base,E,True,262208,2560,0.9722772836685181,0.00023127188615035266,0.005096142645925283,0.9748662710189819,0.16187240183353424,0.16648789861958965,94.28982543945312,77.45872497558594,96.97831622988274,79.66730970638497,0.18938765668693008,0.1555812235807305,0.8886079788208008,0.7395240664482117,0.035857584327459335,0.06926532834768295,0.08276193588972092,468.3674011230469,1883.35595703125,0.1829560160636902,28.961433594651915,0.024889549240469933,0.04512608423829079,835.1202392578125,2064.93701171875,0.326218843460083,23.81915167613623
